t,__msgtype__,fluid_pressure,header.__msgtype__,header.frame_id,header.stamp.__msgtype__,header.stamp.nanosec,header.stamp.sec,variance
1761037192.0173016,sensor_msgs/msg/FluidPressure,18365.016005354064,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,17217929,1761037192,400.0
1761037192.078445,sensor_msgs/msg/FluidPressure,18386.586539248405,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,78414536,1761037192,400.0
1761037192.1431231,sensor_msgs/msg/FluidPressure,18363.348278106023,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,142969516,1761037192,400.0
1761037192.2042005,sensor_msgs/msg/FluidPressure,18399.82281772763,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,204168693,1761037192,400.0
1761037192.2654896,sensor_msgs/msg/FluidPressure,18374.36711790026,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,265295392,1761037192,400.0
1761037192.3299475,sensor_msgs/msg/FluidPressure,18406.80976034101,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,329929619,1761037192,400.0
1761037192.3958042,sensor_msgs/msg/FluidPressure,18434.3800239472,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,394433681,1761037192,400.0
1761037192.4523027,sensor_msgs/msg/FluidPressure,18399.439582900144,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,452238726,1761037192,400.0
1761037192.5168867,sensor_msgs/msg/FluidPressure,18407.506429734294,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,516829675,1761037192,400.0
1761037192.5812907,sensor_msgs/msg/FluidPressure,18399.325787367405,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,581244179,1761037192,400.0
1761037192.6424263,sensor_msgs/msg/FluidPressure,18371.10465610568,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,642396087,1761037192,400.0
1761037192.7037346,sensor_msgs/msg/FluidPressure,18419.8866618226,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,703615434,1761037192,400.0
1761037192.7652335,sensor_msgs/msg/FluidPressure,18376.30335349882,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,764702404,1761037192,400.0
1761037192.8291633,sensor_msgs/msg/FluidPressure,18402.353706743725,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,829127708,1761037192,400.0
1761037192.8936827,sensor_msgs/msg/FluidPressure,18339.002370652976,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,893654079,1761037192,400.0
1761037192.951464,sensor_msgs/msg/FluidPressure,18341.242268251986,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,951435975,1761037192,400.0
1761037193.0161011,sensor_msgs/msg/FluidPressure,18319.85767120876,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,16039284,1761037193,400.0
1761037193.080728,sensor_msgs/msg/FluidPressure,18270.039041987147,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,80684204,1761037193,400.0
1761037193.141884,sensor_msgs/msg/FluidPressure,18286.462560931657,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,141846384,1761037193,400.0
1761037193.203053,sensor_msgs/msg/FluidPressure,18250.19750740099,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,203033564,1761037193,400.0
1761037193.2676017,sensor_msgs/msg/FluidPressure,18273.182914612058,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,267560488,1761037193,400.0
1761037193.3290074,sensor_msgs/msg/FluidPressure,18266.849433096304,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,328974330,1761037193,400.0
1761037193.3960106,sensor_msgs/msg/FluidPressure,18225.855089644407,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,393407537,1761037193,400.0
1761037193.4547925,sensor_msgs/msg/FluidPressure,18225.63154736991,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,454762801,1761037193,400.0
1761037193.515921,sensor_msgs/msg/FluidPressure,18179.080353055328,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,515874683,1761037193,400.0
1761037193.5806062,sensor_msgs/msg/FluidPressure,18147.38595831175,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,580580491,1761037193,400.0
1761037193.6417644,sensor_msgs/msg/FluidPressure,18158.728782081096,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,641734462,1761037193,400.0
1761037193.7029204,sensor_msgs/msg/FluidPressure,18135.78750707237,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,702899213,1761037193,400.0
1761037193.7674706,sensor_msgs/msg/FluidPressure,18114.691018978145,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,767420556,1761037193,400.0
1761037193.8291667,sensor_msgs/msg/FluidPressure,18061.393978655524,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,828625836,1761037193,400.0
1761037193.8932145,sensor_msgs/msg/FluidPressure,18061.20106675337,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,893157059,1761037193,400.0
1761037193.9544835,sensor_msgs/msg/FluidPressure,18054.641333171698,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,954457345,1761037193,400.0
1761037194.0154517,sensor_msgs/msg/FluidPressure,18017.551394650083,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,15390764,1761037194,400.0
1761037194.0799174,sensor_msgs/msg/FluidPressure,18043.469385054224,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,79884581,1761037194,400.0
1761037194.144296,sensor_msgs/msg/FluidPressure,18012.265141409294,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,144249363,1761037194,400.0
1761037194.2019696,sensor_msgs/msg/FluidPressure,18026.41549264476,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,201949776,1761037194,400.0
1761037194.266357,sensor_msgs/msg/FluidPressure,18018.993992464573,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,266317557,1761037194,400.0
1761037194.331102,sensor_msgs/msg/FluidPressure,18048.586068976827,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,331016618,1761037194,400.0
1761037194.3921046,sensor_msgs/msg/FluidPressure,18038.6984923115,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,392002077,1761037194,400.0
1761037194.4531865,sensor_msgs/msg/FluidPressure,18075.688144682394,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,453164821,1761037194,400.0
1761037194.5148106,sensor_msgs/msg/FluidPressure,18032.199809612277,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,514772749,1761037194,400.0
1761037194.579359,sensor_msgs/msg/FluidPressure,18057.528615809268,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,579329525,1761037194,400.0
1761037194.64365,sensor_msgs/msg/FluidPressure,18006.946582032444,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,643628368,1761037194,400.0
1761037194.701295,sensor_msgs/msg/FluidPressure,18023.02622749008,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,701265024,1761037194,400.0
1761037194.7656605,sensor_msgs/msg/FluidPressure,18050.82894020542,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,765630645,1761037194,400.0
1761037194.8302178,sensor_msgs/msg/FluidPressure,18060.3196666951,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,830195980,1761037194,400.0
1761037194.891277,sensor_msgs/msg/FluidPressure,18041.20205453954,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,891222838,1761037194,400.0
1761037194.9524746,sensor_msgs/msg/FluidPressure,18026.472585163778,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,952451059,1761037194,400.0
1761037195.0171216,sensor_msgs/msg/FluidPressure,18044.16985622522,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,17069044,1761037195,400.0
1761037195.0787601,sensor_msgs/msg/FluidPressure,18038.17112964986,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,78727354,1761037195,400.0
1761037195.1430576,sensor_msgs/msg/FluidPressure,18090.53114806578,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,142999561,1761037195,400.0
1761037195.2047467,sensor_msgs/msg/FluidPressure,18059.149251115687,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,204022761,1761037195,400.0
1761037195.2650836,sensor_msgs/msg/FluidPressure,18080.930605572008,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,265021773,1761037195,400.0
1761037195.3296711,sensor_msgs/msg/FluidPressure,18049.547803314803,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,329620870,1761037195,400.0
1761037195.3938925,sensor_msgs/msg/FluidPressure,18076.446964947634,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,393874737,1761037195,400.0
1761037195.4517248,sensor_msgs/msg/FluidPressure,18053.30891631338,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,451700200,1761037195,400.0
1761037195.5162363,sensor_msgs/msg/FluidPressure,18067.57194412972,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,516184610,1761037195,400.0
1761037195.5809424,sensor_msgs/msg/FluidPressure,18055.00293595154,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,580889823,1761037195,400.0
1761037195.642221,sensor_msgs/msg/FluidPressure,18108.575021862216,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,642155026,1761037195,400.0
1761037195.703433,sensor_msgs/msg/FluidPressure,18085.360030007087,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,703371260,1761037195,400.0
1761037195.7646163,sensor_msgs/msg/FluidPressure,18122.63461963136,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,764542686,1761037195,400.0
1761037195.8293016,sensor_msgs/msg/FluidPressure,18134.322544750255,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,829278688,1761037195,400.0
1761037195.8962898,sensor_msgs/msg/FluidPressure,18223.79244353494,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,893735679,1761037195,400.0
1761037195.9516265,sensor_msgs/msg/FluidPressure,18205.225996398833,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,951605090,1761037195,400.0
1761037196.0161123,sensor_msgs/msg/FluidPressure,18234.656143181943,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,16064692,1761037196,400.0
1761037196.0808196,sensor_msgs/msg/FluidPressure,18244.894940471033,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,80781118,1761037196,400.0
1761037196.1419504,sensor_msgs/msg/FluidPressure,18277.53088806573,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,141922918,1761037196,400.0
1761037196.203152,sensor_msgs/msg/FluidPressure,18281.479094796494,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,203120255,1761037196,400.0
1761037196.2675893,sensor_msgs/msg/FluidPressure,18281.661495032167,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,267543830,1761037196,400.0
1761037196.3286889,sensor_msgs/msg/FluidPressure,18318.950310488355,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,328650700,1761037196,400.0
1761037196.3930838,sensor_msgs/msg/FluidPressure,18299.4914093463,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,393027387,1761037196,400.0
1761037196.4543068,sensor_msgs/msg/FluidPressure,18324.850468543027,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,454271403,1761037196,400.0
1761037196.5155675,sensor_msgs/msg/FluidPressure,18351.269245374056,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,515514699,1761037196,400.0
1761037196.5801873,sensor_msgs/msg/FluidPressure,18333.523780016632,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,580166227,1761037196,400.0
1761037196.641278,sensor_msgs/msg/FluidPressure,18345.920721798375,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,641247718,1761037196,400.0
1761037196.7025454,sensor_msgs/msg/FluidPressure,18333.406720263545,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,702495054,1761037196,400.0
1761037196.7670398,sensor_msgs/msg/FluidPressure,18364.387478578577,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,766990427,1761037196,400.0
1761037196.828425,sensor_msgs/msg/FluidPressure,18387.38811986564,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,828054218,1761037196,400.0
1761037196.8923452,sensor_msgs/msg/FluidPressure,18373.572491420284,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,892311799,1761037196,400.0
1761037196.953347,sensor_msgs/msg/FluidPressure,18382.955826082947,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,953323172,1761037196,400.0
1761037197.0176923,sensor_msgs/msg/FluidPressure,18401.562433329244,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,17650011,1761037197,400.0
1761037197.078613,sensor_msgs/msg/FluidPressure,18383.04134733612,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,78591969,1761037197,400.0
1761037197.142946,sensor_msgs/msg/FluidPressure,18409.083292380994,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,142905780,1761037197,400.0
1761037197.2040222,sensor_msgs/msg/FluidPressure,18394.948076332435,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,203985264,1761037197,400.0
1761037197.265178,sensor_msgs/msg/FluidPressure,18386.669588006345,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,265046929,1761037197,400.0
1761037197.329615,sensor_msgs/msg/FluidPressure,18446.018337301273,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,329587623,1761037197,400.0
1761037197.3938622,sensor_msgs/msg/FluidPressure,18378.16736121877,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,393801477,1761037197,400.0
1761037197.4549737,sensor_msgs/msg/FluidPressure,18381.36006698945,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,454921020,1761037197,400.0
1761037197.5159838,sensor_msgs/msg/FluidPressure,18392.185010835383,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,515943715,1761037197,400.0
1761037197.5803912,sensor_msgs/msg/FluidPressure,18380.56884820889,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,580368783,1761037197,400.0
1761037197.641297,sensor_msgs/msg/FluidPressure,18354.053967049513,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,641257583,1761037197,400.0
1761037197.7057073,sensor_msgs/msg/FluidPressure,18358.964275690956,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,705654051,1761037197,400.0
1761037197.766938,sensor_msgs/msg/FluidPressure,18304.821815796502,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,766843001,1761037197,400.0
1761037197.8287766,sensor_msgs/msg/FluidPressure,18286.63596462679,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,827833848,1761037197,400.0
1761037197.8921895,sensor_msgs/msg/FluidPressure,18338.923398164097,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,892124750,1761037197,400.0
1761037197.9567418,sensor_msgs/msg/FluidPressure,18276.328522663305,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,956713202,1761037197,400.0
1761037198.0142715,sensor_msgs/msg/FluidPressure,18245.068344901956,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,14248699,1761037198,400.0
1761037198.0787764,sensor_msgs/msg/FluidPressure,18247.11109556471,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,78735618,1761037198,400.0
1761037198.143312,sensor_msgs/msg/FluidPressure,18239.372302948716,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,143278204,1761037198,400.0
1761037198.2045858,sensor_msgs/msg/FluidPressure,18235.06538136446,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,204559274,1761037198,400.0
1761037198.265794,sensor_msgs/msg/FluidPressure,18223.632081971526,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,265758027,1761037198,400.0
1761037198.3308673,sensor_msgs/msg/FluidPressure,18252.761016682518,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,330821017,1761037198,400.0
1761037198.3915865,sensor_msgs/msg/FluidPressure,18225.806735498463,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,391535495,1761037198,400.0
1761037198.4561307,sensor_msgs/msg/FluidPressure,18192.366616343428,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,456087582,1761037198,400.0
1761037198.5172756,sensor_msgs/msg/FluidPressure,18173.46735919057,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,517239906,1761037198,400.0
1761037198.5786119,sensor_msgs/msg/FluidPressure,18219.553267456056,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,578562085,1761037198,400.0
1761037198.6430216,sensor_msgs/msg/FluidPressure,18185.692894127762,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,642989665,1761037198,400.0
1761037198.7042491,sensor_msgs/msg/FluidPressure,18176.44779482158,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,704216247,1761037198,400.0
1761037198.7653863,sensor_msgs/msg/FluidPressure,18173.27886491302,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,765354422,1761037198,400.0
1761037198.8301103,sensor_msgs/msg/FluidPressure,18124.7193158784,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,830089902,1761037198,400.0
1761037198.8911874,sensor_msgs/msg/FluidPressure,18164.177468950707,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,891155329,1761037198,400.0
1761037198.9559014,sensor_msgs/msg/FluidPressure,18175.007234757104,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,955863491,1761037198,400.0
1761037199.0169625,sensor_msgs/msg/FluidPressure,18189.144446410945,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,16932568,1761037199,400.0
1761037199.0782328,sensor_msgs/msg/FluidPressure,18184.234703098795,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,78211410,1761037199,400.0
1761037199.1429245,sensor_msgs/msg/FluidPressure,18132.34379382734,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,142720031,1761037199,400.0
1761037199.207176,sensor_msgs/msg/FluidPressure,18157.842754379315,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,207138115,1761037199,400.0
1761037199.2649744,sensor_msgs/msg/FluidPressure,18149.69221754796,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,264740873,1761037199,400.0
1761037199.3294492,sensor_msgs/msg/FluidPressure,18196.378362504824,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,329408529,1761037199,400.0
1761037199.3956225,sensor_msgs/msg/FluidPressure,18196.93305934115,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,393940129,1761037199,400.0
1761037199.4550118,sensor_msgs/msg/FluidPressure,18132.744526192226,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,454962020,1761037199,400.0
1761037199.5160618,sensor_msgs/msg/FluidPressure,18151.451674746837,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,516010119,1761037199,400.0
1761037199.580646,sensor_msgs/msg/FluidPressure,18158.475129752336,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,580608647,1761037199,400.0
1761037199.6415617,sensor_msgs/msg/FluidPressure,18185.732196010187,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,641535991,1761037199,400.0
1761037199.7061093,sensor_msgs/msg/FluidPressure,18144.58400109262,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,706083990,1761037199,400.0
1761037199.7670722,sensor_msgs/msg/FluidPressure,18148.293501788277,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,767021294,1761037199,400.0
1761037199.8287425,sensor_msgs/msg/FluidPressure,18150.61630080923,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,828032485,1761037199,400.0
1761037199.8923833,sensor_msgs/msg/FluidPressure,18117.74392162869,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,892337052,1761037199,400.0
1761037199.9569013,sensor_msgs/msg/FluidPressure,18181.153934141556,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,956871222,1761037199,400.0
1761037200.0147083,sensor_msgs/msg/FluidPressure,18118.858748603903,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,14655455,1761037200,400.0
1761037200.0793889,sensor_msgs/msg/FluidPressure,18099.513026975354,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,79346163,1761037200,400.0
1761037200.143884,sensor_msgs/msg/FluidPressure,18134.572949291643,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,143854016,1761037200,400.0
1761037200.204885,sensor_msgs/msg/FluidPressure,18113.432083853775,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,204861460,1761037200,400.0
1761037200.26596,sensor_msgs/msg/FluidPressure,18130.806195547397,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,265895414,1761037200,400.0
1761037200.3304796,sensor_msgs/msg/FluidPressure,18135.86859534914,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,330455695,1761037200,400.0
1761037200.3915353,sensor_msgs/msg/FluidPressure,18160.05804333255,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,391477099,1761037200,400.0
1761037200.4559755,sensor_msgs/msg/FluidPressure,18154.395563199047,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,455955263,1761037200,400.0
1761037200.517045,sensor_msgs/msg/FluidPressure,18153.032662122496,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,517017095,1761037200,400.0
1761037200.5783,sensor_msgs/msg/FluidPressure,18182.013693433757,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,578271291,1761037200,400.0
1761037200.6429203,sensor_msgs/msg/FluidPressure,18176.185649083458,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,642842423,1761037200,400.0
1761037200.7048502,sensor_msgs/msg/FluidPressure,18190.591969501776,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,704059770,1761037200,400.0
1761037200.765281,sensor_msgs/msg/FluidPressure,18168.35279424348,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,765248158,1761037200,400.0
1761037200.8298569,sensor_msgs/msg/FluidPressure,18154.692307553563,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,829841759,1761037200,400.0
1761037200.890948,sensor_msgs/msg/FluidPressure,18128.6813488493,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,890901551,1761037200,400.0
1761037200.9555366,sensor_msgs/msg/FluidPressure,18155.776712775736,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,955497162,1761037200,400.0
1761037201.016694,sensor_msgs/msg/FluidPressure,18171.05925128054,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,16643242,1761037201,400.0
1761037201.0779314,sensor_msgs/msg/FluidPressure,18149.478556436385,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,77910481,1761037201,400.0
1761037201.1424582,sensor_msgs/msg/FluidPressure,18194.179501540693,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,142428687,1761037201,400.0
1761037201.2071347,sensor_msgs/msg/FluidPressure,18165.203379197348,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,207101388,1761037201,400.0
1761037201.264837,sensor_msgs/msg/FluidPressure,18203.643819604564,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,264790339,1761037201,400.0
1761037201.3294535,sensor_msgs/msg/FluidPressure,18161.32995816558,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,329401462,1761037201,400.0
1761037201.390606,sensor_msgs/msg/FluidPressure,18205.160469772884,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,390538294,1761037201,400.0
1761037201.455256,sensor_msgs/msg/FluidPressure,18192.506694160624,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,455207675,1761037201,400.0
1761037201.5164196,sensor_msgs/msg/FluidPressure,18191.14294068783,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,516363207,1761037201,400.0
1761037201.5775638,sensor_msgs/msg/FluidPressure,18165.211908315923,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,577500349,1761037201,400.0
1761037201.6418054,sensor_msgs/msg/FluidPressure,18196.561724411622,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,641776912,1761037201,400.0
1761037201.70642,sensor_msgs/msg/FluidPressure,18165.851005920937,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,706366536,1761037201,400.0
1761037201.7642105,sensor_msgs/msg/FluidPressure,18235.545633725378,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,764144285,1761037201,400.0
1761037201.8288298,sensor_msgs/msg/FluidPressure,18221.5904914415,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,828742168,1761037201,400.0
1761037201.8933523,sensor_msgs/msg/FluidPressure,18274.592494319095,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,893303822,1761037201,400.0
1761037201.9545965,sensor_msgs/msg/FluidPressure,18327.467860041226,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,954572660,1761037201,400.0
1761037202.0158527,sensor_msgs/msg/FluidPressure,18346.72727143498,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,15789141,1761037202,400.0
1761037202.0804384,sensor_msgs/msg/FluidPressure,18380.443778552464,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,80419675,1761037202,400.0
1761037202.1413984,sensor_msgs/msg/FluidPressure,18389.248739460563,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,141348117,1761037202,400.0
1761037202.206109,sensor_msgs/msg/FluidPressure,18376.138879151145,std_msgs/msg/Header,vehicle/Pressure,builtin_interfaces/msg/Time,206080239,1761037202,400.0
