t,__msgtype__,depth,header.__msgtype__,header.frame_id,header.seq,header.stamp.__msgtype__,header.stamp.nanosec,header.stamp.sec,pressure,temperature
1724164527.513361,messages/msg/DepthTemperature,2.2160000801086426,std_msgs/msg/Header,,2454,builtin_interfaces/msg/Time,512704610,1724164527,1231.0999755859375,15.489999771118164
1724164527.5665088,messages/msg/DepthTemperature,2.2160000801086426,std_msgs/msg/Header,,2455,builtin_interfaces/msg/Time,565567493,1724164527,1231.0999755859375,15.489999771118164
1724164527.6302657,messages/msg/DepthTemperature,2.2170000076293945,std_msgs/msg/Header,,2456,builtin_interfaces/msg/Time,629391670,1724164527,1231.199951171875,15.489999771118164
1724164527.6877553,messages/msg/DepthTemperature,2.2170000076293945,std_msgs/msg/Header,,2457,builtin_interfaces/msg/Time,686514616,1724164527,1231.199951171875,15.489999771118164
1724164527.7542193,messages/msg/DepthTemperature,2.2170000076293945,std_msgs/msg/Header,,2458,builtin_interfaces/msg/Time,752743005,1724164527,1231.199951171875,15.489999771118164
1724164527.8277779,messages/msg/DepthTemperature,2.2139999866485596,std_msgs/msg/Header,,2459,builtin_interfaces/msg/Time,826585769,1724164527,1230.800048828125,15.489999771118164
1724164527.9010365,messages/msg/DepthTemperature,2.2139999866485596,std_msgs/msg/Header,,2460,builtin_interfaces/msg/Time,900422573,1724164527,1230.800048828125,15.489999771118164
1724164527.9456322,messages/msg/DepthTemperature,2.2139999866485596,std_msgs/msg/Header,,2461,builtin_interfaces/msg/Time,945305585,1724164527,1230.800048828125,15.489999771118164
1724164528.0190628,messages/msg/DepthTemperature,2.2100000381469727,std_msgs/msg/Header,,2462,builtin_interfaces/msg/Time,17112493,1724164528,1230.4000244140625,15.489999771118164
1724164528.0701077,messages/msg/DepthTemperature,2.2100000381469727,std_msgs/msg/Header,,2463,builtin_interfaces/msg/Time,68975687,1724164528,1230.4000244140625,15.489999771118164
1724164528.1437578,messages/msg/DepthTemperature,2.2109999656677246,std_msgs/msg/Header,,2464,builtin_interfaces/msg/Time,141779184,1724164528,1230.5,15.489999771118164
1724164528.2071118,messages/msg/DepthTemperature,2.2109999656677246,std_msgs/msg/Header,,2465,builtin_interfaces/msg/Time,204651117,1724164528,1230.5,15.489999771118164
1724164528.2826426,messages/msg/DepthTemperature,2.2109999656677246,std_msgs/msg/Header,,2466,builtin_interfaces/msg/Time,281869411,1724164528,1230.5,15.489999771118164
1724164528.3421545,messages/msg/DepthTemperature,2.2100000381469727,std_msgs/msg/Header,,2467,builtin_interfaces/msg/Time,341216325,1724164528,1230.4000244140625,15.489999771118164
1724164528.418482,messages/msg/DepthTemperature,2.2019999027252197,std_msgs/msg/Header,,2468,builtin_interfaces/msg/Time,418038129,1724164528,1229.5999755859375,15.489999771118164
1724164528.5179355,messages/msg/DepthTemperature,2.200000047683716,std_msgs/msg/Header,,2469,builtin_interfaces/msg/Time,516754627,1724164528,1229.4000244140625,15.489999771118164
1724164528.564718,messages/msg/DepthTemperature,2.200000047683716,std_msgs/msg/Header,,2470,builtin_interfaces/msg/Time,563624382,1724164528,1229.4000244140625,15.489999771118164
1724164528.637966,messages/msg/DepthTemperature,2.194000005722046,std_msgs/msg/Header,,2471,builtin_interfaces/msg/Time,636463880,1724164528,1228.800048828125,15.489999771118164
1724164528.7127702,messages/msg/DepthTemperature,2.191999912261963,std_msgs/msg/Header,,2472,builtin_interfaces/msg/Time,712262630,1724164528,1228.5999755859375,15.489999771118164
1724164528.7565854,messages/msg/DepthTemperature,2.191999912261963,std_msgs/msg/Header,,2473,builtin_interfaces/msg/Time,756107330,1724164528,1228.5999755859375,15.489999771118164
1724164528.8221173,messages/msg/DepthTemperature,2.191999912261963,std_msgs/msg/Header,,2474,builtin_interfaces/msg/Time,820970058,1724164528,1228.5999755859375,15.489999771118164
1724164528.8751626,messages/msg/DepthTemperature,2.191999912261963,std_msgs/msg/Header,,2475,builtin_interfaces/msg/Time,873794555,1724164528,1228.5999755859375,15.489999771118164
1724164528.9381883,messages/msg/DepthTemperature,2.194000005722046,std_msgs/msg/Header,,2476,builtin_interfaces/msg/Time,937620878,1724164528,1228.800048828125,15.489999771118164
1724164529.0206373,messages/msg/DepthTemperature,2.188999891281128,std_msgs/msg/Header,,2477,builtin_interfaces/msg/Time,19443988,1724164529,1228.300048828125,15.489999771118164
1724164529.072384,messages/msg/DepthTemperature,2.188999891281128,std_msgs/msg/Header,,2478,builtin_interfaces/msg/Time,71305274,1724164529,1228.300048828125,15.489999771118164
1724164529.1276333,messages/msg/DepthTemperature,2.190999984741211,std_msgs/msg/Header,,2479,builtin_interfaces/msg/Time,127156496,1724164529,1228.5,15.489999771118164
1724164529.1826806,messages/msg/DepthTemperature,2.190999984741211,std_msgs/msg/Header,,2480,builtin_interfaces/msg/Time,182041645,1724164529,1228.5,15.489999771118164
1724164529.2439167,messages/msg/DepthTemperature,2.184000015258789,std_msgs/msg/Header,,2481,builtin_interfaces/msg/Time,242848396,1724164529,1227.800048828125,15.489999771118164
1724164529.3379211,messages/msg/DepthTemperature,2.186000108718872,std_msgs/msg/Header,,2482,builtin_interfaces/msg/Time,336596012,1724164529,1228.0,15.489999771118164
1724164529.40655,messages/msg/DepthTemperature,2.193000078201294,std_msgs/msg/Header,,2483,builtin_interfaces/msg/Time,405411958,1724164529,1228.699951171875,15.489999771118164
1724164529.4506166,messages/msg/DepthTemperature,2.193000078201294,std_msgs/msg/Header,,2484,builtin_interfaces/msg/Time,449531555,1724164529,1228.699951171875,15.489999771118164
1724164529.509535,messages/msg/DepthTemperature,2.187000036239624,std_msgs/msg/Header,,2485,builtin_interfaces/msg/Time,508376359,1724164529,1228.0999755859375,15.489999771118164
1724164529.5669408,messages/msg/DepthTemperature,2.187000036239624,std_msgs/msg/Header,,2486,builtin_interfaces/msg/Time,566216945,1724164529,1228.0999755859375,15.489999771118164
1724164529.6386983,messages/msg/DepthTemperature,2.183000087738037,std_msgs/msg/Header,,2487,builtin_interfaces/msg/Time,638024806,1724164529,1227.699951171875,15.489999771118164
1724164529.7229893,messages/msg/DepthTemperature,2.177000045776367,std_msgs/msg/Header,,2488,builtin_interfaces/msg/Time,721932888,1724164529,1227.0999755859375,15.489999771118164
1724164529.7703145,messages/msg/DepthTemperature,2.177000045776367,std_msgs/msg/Header,,2489,builtin_interfaces/msg/Time,769806861,1724164529,1227.0999755859375,15.489999771118164
1724164529.8388045,messages/msg/DepthTemperature,2.181999921798706,std_msgs/msg/Header,,2490,builtin_interfaces/msg/Time,837318420,1724164529,1227.5999755859375,15.489999771118164
1724164529.9010036,messages/msg/DepthTemperature,2.186000108718872,std_msgs/msg/Header,,2491,builtin_interfaces/msg/Time,900150299,1724164529,1228.0,15.489999771118164
1724164529.9526434,messages/msg/DepthTemperature,2.186000108718872,std_msgs/msg/Header,,2492,builtin_interfaces/msg/Time,951049327,1724164529,1228.0,15.489999771118164
1724164530.024881,messages/msg/DepthTemperature,2.183000087738037,std_msgs/msg/Header,,2493,builtin_interfaces/msg/Time,23847579,1724164530,1227.699951171875,15.489999771118164
1724164530.0866063,messages/msg/DepthTemperature,2.183000087738037,std_msgs/msg/Header,,2494,builtin_interfaces/msg/Time,85653781,1724164530,1227.699951171875,15.489999771118164
1724164530.1726236,messages/msg/DepthTemperature,2.180000066757202,std_msgs/msg/Header,,2495,builtin_interfaces/msg/Time,171967983,1724164530,1227.4000244140625,15.489999771118164
1724164530.2350447,messages/msg/DepthTemperature,2.180999994277954,std_msgs/msg/Header,,2496,builtin_interfaces/msg/Time,233834505,1724164530,1227.5,15.489999771118164
1724164530.3058114,messages/msg/DepthTemperature,2.180999994277954,std_msgs/msg/Header,,2497,builtin_interfaces/msg/Time,304613828,1724164530,1227.5,15.489999771118164
1724164530.3581173,messages/msg/DepthTemperature,2.186000108718872,std_msgs/msg/Header,,2498,builtin_interfaces/msg/Time,357472181,1724164530,1228.0,15.479999542236328
1724164530.418111,messages/msg/DepthTemperature,2.183000087738037,std_msgs/msg/Header,,2499,builtin_interfaces/msg/Time,417311668,1724164530,1227.699951171875,15.489999771118164
1724164530.4647157,messages/msg/DepthTemperature,2.183000087738037,std_msgs/msg/Header,,2500,builtin_interfaces/msg/Time,464222908,1724164530,1227.699951171875,15.489999771118164
1724164530.5356,messages/msg/DepthTemperature,2.193000078201294,std_msgs/msg/Header,,2501,builtin_interfaces/msg/Time,534995794,1724164530,1228.699951171875,15.489999771118164
1724164530.6031506,messages/msg/DepthTemperature,2.191999912261963,std_msgs/msg/Header,,2502,builtin_interfaces/msg/Time,601816892,1724164530,1228.5999755859375,15.489999771118164
1724164530.6463168,messages/msg/DepthTemperature,2.191999912261963,std_msgs/msg/Header,,2503,builtin_interfaces/msg/Time,645736217,1724164530,1228.5999755859375,15.489999771118164
1724164530.7070572,messages/msg/DepthTemperature,2.190000057220459,std_msgs/msg/Header,,2504,builtin_interfaces/msg/Time,705545663,1724164530,1228.4000244140625,15.489999771118164
1724164530.7600377,messages/msg/DepthTemperature,2.190000057220459,std_msgs/msg/Header,,2505,builtin_interfaces/msg/Time,758403301,1724164530,1228.4000244140625,15.489999771118164
1724164530.8280003,messages/msg/DepthTemperature,2.194999933242798,std_msgs/msg/Header,,2506,builtin_interfaces/msg/Time,827214241,1724164530,1228.9000244140625,15.489999771118164
1724164530.8820438,messages/msg/DepthTemperature,2.194999933242798,std_msgs/msg/Header,,2507,builtin_interfaces/msg/Time,881069660,1724164530,1228.9000244140625,15.489999771118164
1724164530.9430735,messages/msg/DepthTemperature,2.200000047683716,std_msgs/msg/Header,,2508,builtin_interfaces/msg/Time,941910266,1724164530,1229.4000244140625,15.489999771118164
1724164531.0200226,messages/msg/DepthTemperature,2.197999954223633,std_msgs/msg/Header,,2509,builtin_interfaces/msg/Time,18701791,1724164531,1229.199951171875,15.489999771118164
1724164531.0644019,messages/msg/DepthTemperature,2.197999954223633,std_msgs/msg/Header,,2510,builtin_interfaces/msg/Time,63184738,1724164531,1229.199951171875,15.489999771118164
1724164531.1260142,messages/msg/DepthTemperature,2.2070000171661377,std_msgs/msg/Header,,2511,builtin_interfaces/msg/Time,124988555,1724164531,1230.0999755859375,15.5
1724164531.171176,messages/msg/DepthTemperature,2.2070000171661377,std_msgs/msg/Header,,2512,builtin_interfaces/msg/Time,169705390,1724164531,1230.0999755859375,15.5
1724164531.2263508,messages/msg/DepthTemperature,2.200000047683716,std_msgs/msg/Header,,2513,builtin_interfaces/msg/Time,225557327,1724164531,1229.4000244140625,15.489999771118164
1724164531.281455,messages/msg/DepthTemperature,2.200000047683716,std_msgs/msg/Header,,2514,builtin_interfaces/msg/Time,280411958,1724164531,1229.4000244140625,15.489999771118164
1724164531.3409858,messages/msg/DepthTemperature,2.2039999961853027,std_msgs/msg/Header,,2515,builtin_interfaces/msg/Time,339283943,1724164531,1229.800048828125,15.489999771118164
1724164531.397844,messages/msg/DepthTemperature,2.2039999961853027,std_msgs/msg/Header,,2516,builtin_interfaces/msg/Time,395103454,1724164531,1229.800048828125,15.489999771118164
1724164531.466498,messages/msg/DepthTemperature,2.2109999656677246,std_msgs/msg/Header,,2517,builtin_interfaces/msg/Time,465584754,1724164531,1230.5,15.489999771118164
1724164531.5456932,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2518,builtin_interfaces/msg/Time,545174837,1724164531,1229.9000244140625,15.489999771118164
1724164531.632651,messages/msg/DepthTemperature,2.2079999446868896,std_msgs/msg/Header,,2519,builtin_interfaces/msg/Time,631908178,1724164531,1230.199951171875,15.489999771118164
1724164531.6918046,messages/msg/DepthTemperature,2.2079999446868896,std_msgs/msg/Header,,2520,builtin_interfaces/msg/Time,691320419,1724164531,1230.199951171875,15.489999771118164
1724164531.7642698,messages/msg/DepthTemperature,2.2070000171661377,std_msgs/msg/Header,,2521,builtin_interfaces/msg/Time,763582944,1724164531,1230.0999755859375,15.489999771118164
1724164531.8584049,messages/msg/DepthTemperature,2.203000068664551,std_msgs/msg/Header,,2522,builtin_interfaces/msg/Time,856366634,1724164531,1229.699951171875,15.489999771118164
1724164531.9283307,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2523,builtin_interfaces/msg/Time,927142381,1724164531,1229.9000244140625,15.489999771118164
1724164531.9838057,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2524,builtin_interfaces/msg/Time,982994794,1724164531,1229.9000244140625,15.489999771118164
1724164532.0447998,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2525,builtin_interfaces/msg/Time,43830633,1724164532,1229.9000244140625,15.489999771118164
1724164532.1271944,messages/msg/DepthTemperature,2.2060000896453857,std_msgs/msg/Header,,2526,builtin_interfaces/msg/Time,126643896,1724164532,1230.0,15.489999771118164
1724164532.1726453,messages/msg/DepthTemperature,2.2060000896453857,std_msgs/msg/Header,,2527,builtin_interfaces/msg/Time,171526670,1724164532,1230.0,15.489999771118164
1724164532.2348595,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2528,builtin_interfaces/msg/Time,234349966,1724164532,1229.9000244140625,15.489999771118164
1724164532.3023083,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2529,builtin_interfaces/msg/Time,301142930,1724164532,1229.9000244140625,15.489999771118164
1724164532.370095,messages/msg/DepthTemperature,2.2100000381469727,std_msgs/msg/Header,,2530,builtin_interfaces/msg/Time,368960618,1724164532,1230.4000244140625,15.489999771118164
1724164532.4485078,messages/msg/DepthTemperature,2.2100000381469727,std_msgs/msg/Header,,2531,builtin_interfaces/msg/Time,447749614,1724164532,1230.4000244140625,15.489999771118164
1724164532.5295262,messages/msg/DepthTemperature,2.2079999446868896,std_msgs/msg/Header,,2532,builtin_interfaces/msg/Time,528570890,1724164532,1230.199951171875,15.489999771118164
1724164532.603244,messages/msg/DepthTemperature,2.2130000591278076,std_msgs/msg/Header,,2533,builtin_interfaces/msg/Time,602337121,1724164532,1230.699951171875,15.489999771118164
1724164532.6798155,messages/msg/DepthTemperature,2.2130000591278076,std_msgs/msg/Header,,2534,builtin_interfaces/msg/Time,678744316,1724164532,1230.699951171875,15.489999771118164
1724164532.7293544,messages/msg/DepthTemperature,2.2039999961853027,std_msgs/msg/Header,,2535,builtin_interfaces/msg/Time,728609800,1724164532,1229.800048828125,15.5
1724164532.7892616,messages/msg/DepthTemperature,2.2039999961853027,std_msgs/msg/Header,,2536,builtin_interfaces/msg/Time,788488149,1724164532,1229.800048828125,15.5
1724164532.845335,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2537,builtin_interfaces/msg/Time,844337940,1724164532,1229.9000244140625,15.489999771118164
1724164532.9119096,messages/msg/DepthTemperature,2.2090001106262207,std_msgs/msg/Header,,2538,builtin_interfaces/msg/Time,911190032,1724164532,1230.300048828125,15.489999771118164
1724164532.956272,messages/msg/DepthTemperature,2.2090001106262207,std_msgs/msg/Header,,2539,builtin_interfaces/msg/Time,955075025,1724164532,1230.300048828125,15.489999771118164
1724164533.0172973,messages/msg/DepthTemperature,2.2090001106262207,std_msgs/msg/Header,,2540,builtin_interfaces/msg/Time,14968395,1724164533,1230.300048828125,15.489999771118164
1724164533.0595467,messages/msg/DepthTemperature,2.2090001106262207,std_msgs/msg/Header,,2541,builtin_interfaces/msg/Time,58628082,1724164533,1230.300048828125,15.489999771118164
1724164533.1314888,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2542,builtin_interfaces/msg/Time,130908727,1724164533,1229.9000244140625,15.489999771118164
1724164533.1742911,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2543,builtin_interfaces/msg/Time,173828601,1724164533,1229.9000244140625,15.489999771118164
1724164533.2394824,messages/msg/DepthTemperature,2.2070000171661377,std_msgs/msg/Header,,2544,builtin_interfaces/msg/Time,238621711,1724164533,1230.0999755859375,15.489999771118164
1724164533.2912946,messages/msg/DepthTemperature,2.2070000171661377,std_msgs/msg/Header,,2545,builtin_interfaces/msg/Time,290566682,1724164533,1230.0999755859375,15.489999771118164
1724164533.343705,messages/msg/DepthTemperature,2.2100000381469727,std_msgs/msg/Header,,2546,builtin_interfaces/msg/Time,342424392,1724164533,1230.4000244140625,15.489999771118164
1724164533.3978305,messages/msg/DepthTemperature,2.2100000381469727,std_msgs/msg/Header,,2547,builtin_interfaces/msg/Time,396861076,1724164533,1230.4000244140625,15.489999771118164
1724164533.4551864,messages/msg/DepthTemperature,2.2070000171661377,std_msgs/msg/Header,,2548,builtin_interfaces/msg/Time,454707622,1724164533,1230.0999755859375,15.489999771118164
1724164533.534961,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2549,builtin_interfaces/msg/Time,533546924,1724164533,1229.9000244140625,15.489999771118164
1724164533.6121354,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2550,builtin_interfaces/msg/Time,611328840,1724164533,1229.9000244140625,15.489999771118164
1724164533.7130427,messages/msg/DepthTemperature,2.2039999961853027,std_msgs/msg/Header,,2551,builtin_interfaces/msg/Time,711745262,1724164533,1229.800048828125,15.489999771118164
1724164533.7602103,messages/msg/DepthTemperature,2.2039999961853027,std_msgs/msg/Header,,2552,builtin_interfaces/msg/Time,759616374,1724164533,1229.800048828125,15.489999771118164
1724164533.828457,messages/msg/DepthTemperature,2.2039999961853027,std_msgs/msg/Header,,2553,builtin_interfaces/msg/Time,827435255,1724164533,1229.800048828125,15.489999771118164
1724164533.8820374,messages/msg/DepthTemperature,2.2039999961853027,std_msgs/msg/Header,,2554,builtin_interfaces/msg/Time,881319284,1724164533,1229.800048828125,15.489999771118164
1724164533.9601731,messages/msg/DepthTemperature,2.2019999027252197,std_msgs/msg/Header,,2555,builtin_interfaces/msg/Time,959081649,1724164533,1229.5999755859375,15.479999542236328
1724164534.0354156,messages/msg/DepthTemperature,2.2019999027252197,std_msgs/msg/Header,,2556,builtin_interfaces/msg/Time,34882307,1724164534,1229.5999755859375,15.489999771118164
1724164534.0878537,messages/msg/DepthTemperature,2.2019999027252197,std_msgs/msg/Header,,2557,builtin_interfaces/msg/Time,86740255,1724164534,1229.5999755859375,15.489999771118164
1724164534.142975,messages/msg/DepthTemperature,2.194999933242798,std_msgs/msg/Header,,2558,builtin_interfaces/msg/Time,141593933,1724164534,1228.9000244140625,15.489999771118164
1724164534.2213042,messages/msg/DepthTemperature,2.194999933242798,std_msgs/msg/Header,,2559,builtin_interfaces/msg/Time,220418214,1724164534,1228.9000244140625,15.489999771118164
1724164534.2921607,messages/msg/DepthTemperature,2.194999933242798,std_msgs/msg/Header,,2560,builtin_interfaces/msg/Time,291193485,1724164534,1228.9000244140625,15.489999771118164
1724164534.3410537,messages/msg/DepthTemperature,2.194999933242798,std_msgs/msg/Header,,2561,builtin_interfaces/msg/Time,340079784,1724164534,1228.9000244140625,15.489999771118164
1724164534.4198337,messages/msg/DepthTemperature,2.193000078201294,std_msgs/msg/Header,,2562,builtin_interfaces/msg/Time,418870925,1724164534,1228.699951171875,15.489999771118164
1724164534.4648774,messages/msg/DepthTemperature,2.193000078201294,std_msgs/msg/Header,,2563,builtin_interfaces/msg/Time,463481664,1724164534,1228.699951171875,15.489999771118164
1724164534.5188496,messages/msg/DepthTemperature,2.190999984741211,std_msgs/msg/Header,,2564,builtin_interfaces/msg/Time,518343687,1724164534,1228.5,15.489999771118164
1724164534.5752835,messages/msg/DepthTemperature,2.190999984741211,std_msgs/msg/Header,,2565,builtin_interfaces/msg/Time,574139118,1724164534,1228.5,15.489999771118164
1724164534.6411657,messages/msg/DepthTemperature,2.184000015258789,std_msgs/msg/Header,,2566,builtin_interfaces/msg/Time,639937162,1724164534,1227.800048828125,15.489999771118164
1724164534.7024941,messages/msg/DepthTemperature,2.180999994277954,std_msgs/msg/Header,,2567,builtin_interfaces/msg/Time,701769828,1724164534,1227.5,15.489999771118164
1724164534.757012,messages/msg/DepthTemperature,2.180999994277954,std_msgs/msg/Header,,2568,builtin_interfaces/msg/Time,755680322,1724164534,1227.5,15.489999771118164
1724164534.8141768,messages/msg/DepthTemperature,2.177999973297119,std_msgs/msg/Header,,2569,builtin_interfaces/msg/Time,813238382,1724164534,1227.199951171875,15.489999771118164
1724164534.8610618,messages/msg/DepthTemperature,2.177999973297119,std_msgs/msg/Header,,2570,builtin_interfaces/msg/Time,860186100,1724164534,1227.199951171875,15.489999771118164
1724164534.9265833,messages/msg/DepthTemperature,2.178999900817871,std_msgs/msg/Header,,2571,builtin_interfaces/msg/Time,925013542,1724164534,1227.300048828125,15.489999771118164
1724164535.00017,messages/msg/DepthTemperature,2.180000066757202,std_msgs/msg/Header,,2572,builtin_interfaces/msg/Time,999104022,1724164534,1227.4000244140625,15.489999771118164
1724164535.0560417,messages/msg/DepthTemperature,2.180000066757202,std_msgs/msg/Header,,2573,builtin_interfaces/msg/Time,54927587,1724164535,1227.4000244140625,15.489999771118164
1724164535.1289957,messages/msg/DepthTemperature,2.171999931335449,std_msgs/msg/Header,,2574,builtin_interfaces/msg/Time,127733707,1724164535,1226.5999755859375,15.489999771118164
1724164535.1867175,messages/msg/DepthTemperature,2.171999931335449,std_msgs/msg/Header,,2575,builtin_interfaces/msg/Time,185581922,1724164535,1226.5999755859375,15.489999771118164
1724164535.242567,messages/msg/DepthTemperature,2.184000015258789,std_msgs/msg/Header,,2576,builtin_interfaces/msg/Time,241465091,1724164535,1227.800048828125,15.479999542236328
1724164535.2998836,messages/msg/DepthTemperature,2.177999973297119,std_msgs/msg/Header,,2577,builtin_interfaces/msg/Time,299309730,1724164535,1227.199951171875,15.479999542236328
1724164535.3595467,messages/msg/DepthTemperature,2.177999973297119,std_msgs/msg/Header,,2578,builtin_interfaces/msg/Time,358114957,1724164535,1227.199951171875,15.479999542236328
1724164535.4320467,messages/msg/DepthTemperature,2.180000066757202,std_msgs/msg/Header,,2579,builtin_interfaces/msg/Time,430960178,1724164535,1227.4000244140625,15.489999771118164
1724164535.4942644,messages/msg/DepthTemperature,2.180000066757202,std_msgs/msg/Header,,2580,builtin_interfaces/msg/Time,493780374,1724164535,1227.4000244140625,15.489999771118164
1724164535.552894,messages/msg/DepthTemperature,2.183000087738037,std_msgs/msg/Header,,2581,builtin_interfaces/msg/Time,552594184,1724164535,1227.699951171875,15.489999771118164
1724164535.6214447,messages/msg/DepthTemperature,2.183000087738037,std_msgs/msg/Header,,2582,builtin_interfaces/msg/Time,620413780,1724164535,1227.699951171875,15.479999542236328
1724164535.6704328,messages/msg/DepthTemperature,2.183000087738037,std_msgs/msg/Header,,2583,builtin_interfaces/msg/Time,669312715,1724164535,1227.699951171875,15.479999542236328
1724164535.7249887,messages/msg/DepthTemperature,2.180999994277954,std_msgs/msg/Header,,2584,builtin_interfaces/msg/Time,724173307,1724164535,1227.5,15.5
1724164535.782368,messages/msg/DepthTemperature,2.180999994277954,std_msgs/msg/Header,,2585,builtin_interfaces/msg/Time,781981229,1724164535,1227.5,15.5
1724164535.8411112,messages/msg/DepthTemperature,2.186000108718872,std_msgs/msg/Header,,2586,builtin_interfaces/msg/Time,839874029,1724164535,1228.0,15.479999542236328
1724164535.9020407,messages/msg/DepthTemperature,2.186000108718872,std_msgs/msg/Header,,2587,builtin_interfaces/msg/Time,901707887,1724164535,1228.0,15.479999542236328
1724164535.9592986,messages/msg/DepthTemperature,2.186000108718872,std_msgs/msg/Header,,2588,builtin_interfaces/msg/Time,958555936,1724164535,1228.0,15.489999771118164
1724164536.0321252,messages/msg/DepthTemperature,2.194000005722046,std_msgs/msg/Header,,2589,builtin_interfaces/msg/Time,31390905,1724164536,1228.800048828125,15.489999771118164
1724164536.097408,messages/msg/DepthTemperature,2.194000005722046,std_msgs/msg/Header,,2590,builtin_interfaces/msg/Time,96216917,1724164536,1228.800048828125,15.489999771118164
1724164536.150126,messages/msg/DepthTemperature,2.191999912261963,std_msgs/msg/Header,,2591,builtin_interfaces/msg/Time,149080753,1724164536,1228.5999755859375,15.489999771118164
1724164536.2047868,messages/msg/DepthTemperature,2.194000005722046,std_msgs/msg/Header,,2592,builtin_interfaces/msg/Time,203899860,1724164536,1228.800048828125,15.489999771118164
1724164536.2595055,messages/msg/DepthTemperature,2.194000005722046,std_msgs/msg/Header,,2593,builtin_interfaces/msg/Time,257782220,1724164536,1228.800048828125,15.489999771118164
1724164536.3616257,messages/msg/DepthTemperature,2.2009999752044678,std_msgs/msg/Header,,2594,builtin_interfaces/msg/Time,360628366,1724164536,1229.5,15.479999542236328
1724164536.4275205,messages/msg/DepthTemperature,2.200000047683716,std_msgs/msg/Header,,2595,builtin_interfaces/msg/Time,426452159,1724164536,1229.4000244140625,15.489999771118164
1724164536.5042152,messages/msg/DepthTemperature,2.200000047683716,std_msgs/msg/Header,,2596,builtin_interfaces/msg/Time,502249002,1724164536,1229.4000244140625,15.489999771118164
1724164536.550338,messages/msg/DepthTemperature,2.200000047683716,std_msgs/msg/Header,,2597,builtin_interfaces/msg/Time,549157619,1724164536,1229.4000244140625,15.489999771118164
1724164536.6392517,messages/msg/DepthTemperature,2.2070000171661377,std_msgs/msg/Header,,2598,builtin_interfaces/msg/Time,636894941,1724164536,1230.0999755859375,15.479999542236328
1724164536.725465,messages/msg/DepthTemperature,2.2019999027252197,std_msgs/msg/Header,,2599,builtin_interfaces/msg/Time,724654197,1724164536,1229.5999755859375,15.489999771118164
1724164536.7803116,messages/msg/DepthTemperature,2.2019999027252197,std_msgs/msg/Header,,2600,builtin_interfaces/msg/Time,778545379,1724164536,1229.5999755859375,15.489999771118164
1724164536.829835,messages/msg/DepthTemperature,2.2090001106262207,std_msgs/msg/Header,,2601,builtin_interfaces/msg/Time,828377246,1724164536,1230.300048828125,15.479999542236328
1724164536.8906283,messages/msg/DepthTemperature,2.2090001106262207,std_msgs/msg/Header,,2602,builtin_interfaces/msg/Time,889212846,1724164536,1230.300048828125,15.479999542236328
1724164536.9623659,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2603,builtin_interfaces/msg/Time,961062431,1724164536,1229.9000244140625,15.489999771118164
1724164537.0357835,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2604,builtin_interfaces/msg/Time,34937381,1724164537,1229.9000244140625,15.479999542236328
1724164537.0866265,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2605,builtin_interfaces/msg/Time,85801362,1724164537,1229.9000244140625,15.479999542236328
1724164537.155876,messages/msg/DepthTemperature,2.2079999446868896,std_msgs/msg/Header,,2606,builtin_interfaces/msg/Time,154644966,1724164537,1230.199951171875,15.489999771118164
1724164537.2285614,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2607,builtin_interfaces/msg/Time,227421283,1724164537,1229.9000244140625,15.489999771118164
1724164537.2863064,messages/msg/DepthTemperature,2.2049999237060547,std_msgs/msg/Header,,2608,builtin_interfaces/msg/Time,285299062,1724164537,1229.9000244140625,15.489999771118164
1724164537.335627,messages/msg/DepthTemperature,2.2079999446868896,std_msgs/msg/Header,,2609,builtin_interfaces/msg/Time,335134744,1724164537,1230.199951171875,15.489999771118164
1724164537.3883176,messages/msg/DepthTemperature,2.2079999446868896,std_msgs/msg/Header,,2610,builtin_interfaces/msg/Time,387992382,1724164537,1230.199951171875,15.489999771118164
1724164537.4471369,messages/msg/DepthTemperature,2.2070000171661377,std_msgs/msg/Header,,2611,builtin_interfaces/msg/Time,445871591,1724164537,1230.0999755859375,15.479999542236328
1724164537.5254304,messages/msg/DepthTemperature,2.2070000171661377,std_msgs/msg/Header,,2612,builtin_interfaces/msg/Time,524628639,1724164537,1230.0999755859375,15.489999771118164
