t,__msgtype__,altitude,beams.0.__msgtype__,beams.0.distance,beams.0.id,beams.0.nsd,beams.0.rssi,beams.0.valid,beams.0.velocity,beams.1.__msgtype__,beams.1.distance,beams.1.id,beams.1.nsd,beams.1.rssi,beams.1.valid,beams.1.velocity,beams.2.__msgtype__,beams.2.distance,beams.2.id,beams.2.nsd,beams.2.rssi,beams.2.valid,beams.2.velocity,beams.3.__msgtype__,beams.3.distance,beams.3.id,beams.3.nsd,beams.3.rssi,beams.3.valid,beams.3.velocity,fom,form,header.__msgtype__,header.frame_id,header.stamp.__msgtype__,header.stamp.nanosec,header.stamp.sec,status,time,velocity.__msgtype__,velocity.x,velocity.y,velocity.z,velocity_valid
1724164495.2629254,sensors/msg/DVLVelocity,0.8843967318534851,sensors/msg/DVLBeam,1.0266000032424927,0,-93.49785614013672,-49.6295166015625,True,-0.0323757529258728,sensors/msg/DVLBeam,0.8850000500679016,1,-94.5151596069336,-46.81113052368164,True,-0.05035534128546715,sensors/msg/DVLBeam,0.9204000234603882,2,-91.70709991455078,-41.46038818359375,True,0.045757994055747986,sensors/msg/DVLBeam,1.062000036239624,3,-94.35803985595703,-50.76288986206055,True,0.056431420147418976,0.04214878007769585,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,261261224,1724164495,0,107.67674255371094,geometry_msgs/msg/Vector3,0.17060190439224243,0.023167671635746956,0.004782655742019415,True
1724164495.386427,sensors/msg/DVLVelocity,0.8898476362228394,sensors/msg/DVLBeam,1.003000020980835,0,-93.80303955078125,-49.51788330078125,True,-0.03526358678936958,sensors/msg/DVLBeam,0.8850000500679016,1,-94.69662475585938,-47.994380950927734,True,-0.05474824830889702,sensors/msg/DVLBeam,0.9440000057220459,2,-91.8464126586914,-47.25543975830078,True,0.051534831523895264,sensors/msg/DVLBeam,1.0856000185012817,3,-93.55352020263672,-51.34646987915039,True,0.05913323536515236,0.04711754620075226,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,385961532,1724164495,0,107.54203796386719,geometry_msgs/msg/Vector3,0.19324055314064026,0.03219487518072128,0.0062564644031226635,True
1724164495.4897637,sensors/msg/DVLVelocity,0.8898476362228394,sensors/msg/DVLBeam,1.0266000032424927,0,-94.80580139160156,-54.75269317626953,True,-0.02426285110414028,sensors/msg/DVLBeam,0.8850000500679016,1,-95.62254333496094,-43.5991325378418,True,-0.04854650795459747,sensors/msg/DVLBeam,0.9440000057220459,2,-93.1761245727539,-45.23518753051758,True,0.05031163990497589,sensors/msg/DVLBeam,1.062000036239624,3,-95.41297912597656,-53.83228302001953,True,0.07246920466423035,0.04566571116447449,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,489240646,1724164495,0,112.02931213378906,geometry_msgs/msg/Vector3,0.18132035434246063,0.04298431798815727,0.013576322235167027,True
1724164495.5936627,sensors/msg/DVLVelocity,0.8898476362228394,sensors/msg/DVLBeam,1.0266000032424927,0,-90.59709167480469,-51.442848205566406,True,-0.03024725243449211,sensors/msg/DVLBeam,0.8850000500679016,1,-92.65245056152344,-45.55694580078125,True,-0.0586695522069931,sensors/msg/DVLBeam,0.932200014591217,2,-89.3425521850586,-47.86102294921875,True,0.056869372725486755,sensors/msg/DVLBeam,1.0738000869750977,3,-91.35713195800781,-51.5518684387207,True,0.07690774649381638,0.05268179252743721,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,592964172,1724164495,0,106.2509994506836,geometry_msgs/msg/Vector3,0.21076105535030365,0.04101666063070297,0.011126927100121975,True
1724164495.710542,sensors/msg/DVLVelocity,0.8762204051017761,sensors/msg/DVLBeam,1.003000020980835,0,-94.31360626220703,-50.503517150878906,True,-0.025178691372275352,sensors/msg/DVLBeam,0.8850000500679016,1,-95.35974884033203,-46.93484115600586,True,-0.05978894978761673,sensors/msg/DVLBeam,0.9204000234603882,2,-92.58502960205078,-53.44974136352539,True,0.060699738562107086,sensors/msg/DVLBeam,1.0501999855041504,3,-94.21289825439453,-49.84325408935547,True,0.07659336179494858,0.050356511026620865,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,709779739,1724164495,0,113.49606323242188,geometry_msgs/msg/Vector3,0.19866040349006653,0.04392074793577194,0.015129717998206615,True
1724164495.8171778,sensors/msg/DVLVelocity,0.8952985405921936,sensors/msg/DVLBeam,1.0148000717163086,0,-94.04271697998047,-53.512596130371094,True,-0.025490429252386093,sensors/msg/DVLBeam,0.9086000323295593,1,-94.26526641845703,-50.53692626953125,True,-0.05167807638645172,sensors/msg/DVLBeam,0.932200014591217,2,-91.98424530029297,-43.03569412231445,True,0.05797790363430977,sensors/msg/DVLBeam,1.0856000185012817,3,-94.21170806884766,-48.52805709838867,True,0.08388455212116241,0.051081057637929916,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,816524028,1724164495,0,108.61849975585938,geometry_msgs/msg/Vector3,0.19676364958286285,0.0472547672688961,0.017686286941170692,True
1724164495.9195957,sensors/msg/DVLVelocity,0.8952985405921936,sensors/msg/DVLBeam,1.0384000539779663,0,-92.42692565917969,-44.13289260864258,True,-0.03438210487365723,sensors/msg/DVLBeam,0.8968000411987305,1,-93.26899719238281,-43.97681427001953,True,-0.05472998321056366,sensors/msg/DVLBeam,0.932200014591217,2,-90.4279556274414,-45.79198455810547,True,0.05726201459765434,sensors/msg/DVLBeam,1.0738000869750977,3,-93.10004425048828,-50.46807861328125,True,0.07882627844810486,0.05196097865700722,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,918422460,1724164495,0,104.45308685302734,geometry_msgs/msg/Vector3,0.2080060988664627,0.039784226566553116,0.012743964791297913,True
1724164496.025473,sensors/msg/DVLVelocity,0.8871222138404846,sensors/msg/DVLBeam,1.0501999855041504,0,-92.7960433959961,-50.634552001953125,True,-0.03855155035853386,sensors/msg/DVLBeam,0.8968000411987305,1,-94.63822174072266,-43.88593673706055,True,-0.057400304824113846,sensors/msg/DVLBeam,0.9204000234603882,2,-91.15240478515625,-49.26053237915039,True,0.058124981820583344,sensors/msg/DVLBeam,1.0384000539779663,3,-93.26053619384766,-54.66088104248047,True,0.07062339037656784,0.05047392100095749,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,24094104,1724164496,0,105.2803955078125,geometry_msgs/msg/Vector3,0.2006095051765442,0.033763740211725235,0.007370468229055405,True
1724164496.147335,sensors/msg/DVLVelocity,0.8980239629745483,sensors/msg/DVLBeam,1.0266000032424927,0,-90.75775909423828,-53.78791046142578,True,-0.04044298827648163,sensors/msg/DVLBeam,0.9086000323295593,1,-93.00740051269531,-54.374847412109375,True,-0.058566633611917496,sensors/msg/DVLBeam,0.932200014591217,2,-89.53174591064453,-42.847625732421875,True,0.05309607833623886,sensors/msg/DVLBeam,1.0856000185012817,3,-92.14942169189453,-49.60321044921875,True,0.06588412821292877,0.04953065514564514,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,146761178,1724164496,0,108.55746459960938,geometry_msgs/msg/Vector3,0.19863814115524292,0.02772592194378376,0.0054709576070308685,True
1724164496.2483761,sensors/msg/DVLVelocity,0.8980239629745483,sensors/msg/DVLBeam,1.0501999855041504,0,-92.90848541259766,-48.11266326904297,True,-0.05460742861032486,sensors/msg/DVLBeam,0.8968000411987305,1,-94.5228500366211,-48.67189025878906,True,-0.055413149297237396,sensors/msg/DVLBeam,0.932200014591217,2,-91.96733093261719,-42.38072204589844,True,0.050846166908741,sensors/msg/DVLBeam,1.0738000869750977,3,-93.3537368774414,-52.433746337890625,True,0.06346534192562103,0.04989483952522278,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,247491359,1724164496,0,111.24443817138672,geometry_msgs/msg/Vector3,0.20222865045070648,0.021571706980466843,0.002211319049820304,True
1724164496.349556,sensors/msg/DVLVelocity,0.8898476362228394,sensors/msg/DVLBeam,1.0266000032424927,0,-92.26473999023438,-51.33927917480469,True,-0.04913069307804108,sensors/msg/DVLBeam,0.8968000411987305,1,-93.28150177001953,-47.65849685668945,True,-0.05590786039829254,sensors/msg/DVLBeam,0.932200014591217,2,-90.46543884277344,-45.892520904541016,True,0.055391959846019745,sensors/msg/DVLBeam,1.062000036239624,3,-93.13389587402344,-50.67625045776367,True,0.05463220551609993,0.04842028766870499,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,348901271,1724164496,0,107.43760681152344,geometry_msgs/msg/Vector3,0.19988490641117096,0.007677089888602495,0.0011376345064491034,True
1724164496.4553146,sensors/msg/DVLVelocity,0.8925731182098389,sensors/msg/DVLBeam,1.0148000717163086,0,-91.84507751464844,-58.861873626708984,True,-0.04382147267460823,sensors/msg/DVLBeam,0.8968000411987305,1,-93.58706665039062,-45.759681701660156,True,-0.039566874504089355,sensors/msg/DVLBeam,0.9440000057220459,2,-89.91797637939453,-39.8602180480957,True,0.06051268428564072,sensors/msg/DVLBeam,1.0738000869750977,3,-92.27755737304688,-51.9316291809082,True,0.06376665830612183,0.046237632632255554,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,454258203,1724164496,0,109.75193786621094,geometry_msgs/msg/Vector3,0.18664361536502838,-0.0015955684939399362,0.010218988172709942,True
1724164496.5867796,sensors/msg/DVLVelocity,0.9007494449615479,sensors/msg/DVLBeam,1.0384000539779663,0,-91.8671646118164,-47.784786224365234,True,-0.040475524961948395,sensors/msg/DVLBeam,0.9086000323295593,1,-94.516845703125,-51.8661994934082,True,-0.039132967591285706,sensors/msg/DVLBeam,0.9440000057220459,2,-91.19078063964844,-45.360713958740234,True,0.06725236028432846,sensors/msg/DVLBeam,1.0738000869750977,3,-92.42344665527344,-53.57557678222656,True,0.06537457555532455,0.048124317079782486,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,585685491,1724164496,0,107.05113220214844,geometry_msgs/msg/Vector3,0.19429652392864227,-0.002841163193807006,0.014470414258539677,True
1724164496.671957,sensors/msg/DVLVelocity,0.8898476362228394,sensors/msg/DVLBeam,1.003000020980835,0,-90.16896057128906,-55.4669303894043,True,-0.028883440420031548,sensors/msg/DVLBeam,0.8968000411987305,1,-91.18107604980469,-50.027862548828125,True,-0.045728400349617004,sensors/msg/DVLBeam,0.9440000057220459,2,-88.23808288574219,-42.722991943359375,True,0.06731312721967697,sensors/msg/DVLBeam,1.0738000869750977,3,-91.18631744384766,-50.796531677246094,True,0.07043418288230896,0.05057824030518532,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,670817852,1724164496,0,106.38999938964844,geometry_msgs/msg/Vector3,0.20154862105846405,0.012550609186291695,0.016041716560721397,True
1724164496.793348,sensors/msg/DVLVelocity,0.8925731182098389,sensors/msg/DVLBeam,1.0148000717163086,0,-90.9808578491211,-56.54387664794922,True,-0.03889717161655426,sensors/msg/DVLBeam,0.8968000411987305,1,-92.65922546386719,-46.146728515625,True,-0.03350654989480972,sensors/msg/DVLBeam,0.9440000057220459,2,-89.79249572753906,-47.241939544677734,True,0.07243427634239197,sensors/msg/DVLBeam,1.0738000869750977,3,-90.9135513305664,-53.98578643798828,True,0.0679503008723259,0.04843990132212639,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,792512416,1724164496,0,108.07823944091797,geometry_msgs/msg/Vector3,0.1929670125246048,-0.009541284292936325,0.018263904377818108,True
1724164496.8760316,sensors/msg/DVLVelocity,0.8925731182098389,sensors/msg/DVLBeam,1.0384000539779663,0,-91.83065795898438,-49.10235595703125,True,-0.038545817136764526,sensors/msg/DVLBeam,0.8850000500679016,1,-92.19298553466797,-53.57427215576172,True,-0.0340876467525959,sensors/msg/DVLBeam,0.9440000057220459,2,-89.76202392578125,-41.72185516357422,True,0.07029370218515396,sensors/msg/DVLBeam,1.062000036239624,3,-92.24418640136719,-51.53407287597656,True,0.0702473446726799,0.048789605498313904,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,875263929,1724164496,0,106.03857421875,geometry_msgs/msg/Vector3,0.1991526186466217,-0.003870780346915126,0.018352007493376732,True
1724164497.0039008,sensors/msg/DVLVelocity,0.8925730586051941,sensors/msg/DVLBeam,1.0384000539779663,0,-93.54876708984375,-48.87850570678711,True,-0.04232480376958847,sensors/msg/DVLBeam,0.9086000323295593,1,-93.84514617919922,-50.12281036376953,True,-0.041044242680072784,sensors/msg/DVLBeam,0.932200014591217,2,-91.89677429199219,-44.94618606567383,True,0.06443293392658234,sensors/msg/DVLBeam,1.0501999855041504,3,-94.45862579345703,-56.51154327392578,True,0.07123509794473648,0.05042007565498352,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,2922534,1724164497,0,111.4187240600586,geometry_msgs/msg/Vector3,0.2063860446214676,0.009634843096137047,0.012900656089186668,True
1724164497.1096902,sensors/msg/DVLVelocity,0.8871222138404846,sensors/msg/DVLBeam,1.0148000717163086,0,-92.98095703125,-51.98150634765625,True,-0.047718651592731476,sensors/msg/DVLBeam,0.9086000323295593,1,-93.61212921142578,-49.933143615722656,True,-0.056361403316259384,sensors/msg/DVLBeam,0.9440000057220459,2,-91.41869354248047,-42.61459732055664,True,0.05975832790136337,sensors/msg/DVLBeam,1.0384000539779663,3,-94.56333923339844,-57.870018005371094,True,0.06070532649755478,0.05019940808415413,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,108639478,1724164497,0,106.95504760742188,geometry_msgs/msg/Vector3,0.2016131728887558,0.005167477298527956,0.00559920584782958,True
1724164497.2090483,sensors/msg/DVLVelocity,0.8952985405921936,sensors/msg/DVLBeam,1.0384000539779663,0,-91.03047943115234,-47.93976974487305,True,-0.052651647478342056,sensors/msg/DVLBeam,0.8968000411987305,1,-91.31370544433594,-45.95149230957031,True,-0.05406662076711655,sensors/msg/DVLBeam,0.932200014591217,2,-88.74703216552734,-47.546295166015625,True,0.05866444855928421,sensors/msg/DVLBeam,1.0738000869750977,3,-92.01194763183594,-54.02476501464844,True,0.05611828714609146,0.05078434571623802,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,208371639,1724164497,0,105.5662612915039,geometry_msgs/msg/Vector3,0.21216632425785065,-0.00292138266377151,0.001501155085861683,True
1724164497.315146,sensors/msg/DVLVelocity,0.8980239629745483,sensors/msg/DVLBeam,1.003000020980835,0,-92.23092651367188,-53.74799346923828,True,-0.05282341688871384,sensors/msg/DVLBeam,0.9086000323295593,1,-93.75475311279297,-50.08488464355469,True,-0.058864545077085495,sensors/msg/DVLBeam,0.9558000564575195,2,-90.6220703125,-45.41189956665039,True,0.056025952100753784,sensors/msg/DVLBeam,1.0856000185012817,3,-92.6820068359375,-54.72631072998047,True,0.057407498359680176,0.05149541795253754,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,314090728,1724164497,0,105.64112854003906,geometry_msgs/msg/Vector3,0.21018074452877045,0.009716862812638283,0.0012508757645264268,True
1724164497.4174645,sensors/msg/DVLVelocity,0.8980239629745483,sensors/msg/DVLBeam,1.0501999855041504,0,-92.01075744628906,-48.77309036254883,True,-0.059174053370952606,sensors/msg/DVLBeam,0.8968000411987305,1,-92.88770294189453,-50.869956970214844,True,-0.05476529151201248,sensors/msg/DVLBeam,0.9440000057220459,2,-90.10943603515625,-41.553260803222656,True,0.0455811433494091,sensors/msg/DVLBeam,1.062000036239624,3,-92.84850311279297,-48.30229187011719,True,0.04173460975289345,0.045541491359472275,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,416815042,1724164497,0,109.10678100585938,geometry_msgs/msg/Vector3,0.18557371199131012,-0.007195048499852419,-0.007153638172894716,True
1724164497.5461802,sensors/msg/DVLVelocity,0.9007494449615479,sensors/msg/DVLBeam,1.0148000717163086,0,-92.5350341796875,-50.28669738769531,True,-0.04986468330025673,sensors/msg/DVLBeam,0.9086000323295593,1,-94.57575988769531,-51.287322998046875,True,-0.05020805448293686,sensors/msg/DVLBeam,0.9558000564575195,2,-91.04422760009766,-46.279808044433594,True,0.049616068601608276,sensors/msg/DVLBeam,1.0856000185012817,3,-93.30943298339844,-51.355960845947266,True,0.05374670401215553,0.04650145396590233,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,544475317,1724164497,0,108.61134338378906,geometry_msgs/msg/Vector3,0.1896212100982666,0.0043001906014978886,0.0005304167279973626,True
1724164497.64647,sensors/msg/DVLVelocity,0.9089257717132568,sensors/msg/DVLBeam,1.0738000869750977,0,-89.68110656738281,-51.85420227050781,True,-0.04408629238605499,sensors/msg/DVLBeam,0.9086000323295593,1,-93.30125427246094,-52.675933837890625,True,-0.052212513983249664,sensors/msg/DVLBeam,0.9440000057220459,2,-90.22343444824219,-46.9313850402832,True,0.04361084848642349,sensors/msg/DVLBeam,1.0738000869750977,3,-90.27706909179688,-52.66936492919922,True,0.049981556832790375,0.04334728419780731,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,645219564,1724164497,0,105.61680603027344,geometry_msgs/msg/Vector3,0.17466628551483154,0.013208994641900063,-0.0007011254783719778,True
1724164497.7623382,sensors/msg/DVLVelocity,0.9007494449615479,sensors/msg/DVLBeam,1.0384000539779663,0,-93.07687377929688,-48.890953063964844,True,-0.029927857220172882,sensors/msg/DVLBeam,0.8968000411987305,1,-95.203857421875,-51.94633102416992,True,-0.04682750627398491,sensors/msg/DVLBeam,0.9558000564575195,2,-91.72826385498047,-43.79399871826172,True,0.04799092188477516,sensors/msg/DVLBeam,1.0738000869750977,3,-94.18291473388672,-52.246986389160156,True,0.050829123705625534,0.03846658021211624,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,761632919,1724164497,0,104.81524658203125,geometry_msgs/msg/Vector3,0.1551257073879242,0.02799314260482788,0.0030539031140506268,True
1724164497.8540945,sensors/msg/DVLVelocity,0.9116511940956116,sensors/msg/DVLBeam,1.062000036239624,0,-94.92781066894531,-50.14887619018555,True,-0.020369766280055046,sensors/msg/DVLBeam,0.9086000323295593,1,-94.49230194091797,-46.05867004394531,True,-0.03554245084524155,sensors/msg/DVLBeam,0.9558000564575195,2,-92.6944351196289,-42.962432861328125,True,0.04772517830133438,sensors/msg/DVLBeam,1.0856000185012817,3,-95.21489715576172,-48.060184478759766,True,0.0667746365070343,0.039600811898708344,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,853611707,1724164497,0,104.76350402832031,geometry_msgs/msg/Vector3,0.1587289720773697,0.03239976987242699,0.01623190939426422,True
1724164497.9635036,sensors/msg/DVLVelocity,0.9143766760826111,sensors/msg/DVLBeam,1.0738000869750977,0,-93.58848571777344,-50.35634994506836,True,-0.01199769414961338,sensors/msg/DVLBeam,0.9086000323295593,1,-95.54559326171875,-52.52847671508789,True,-0.039565280079841614,sensors/msg/DVLBeam,0.9676000475883484,2,-92.58818054199219,-48.5460090637207,True,0.053641051054000854,sensors/msg/DVLBeam,1.0738000869750977,3,-94.43672180175781,-54.39316177368164,True,0.06890767067670822,0.038897547870874405,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,963081836,1724164497,0,107.57136535644531,geometry_msgs/msg/Vector3,0.15593600273132324,0.03639506176114082,0.02002634108066559,True
1724164498.0558364,sensors/msg/DVLVelocity,0.8980239629745483,sensors/msg/DVLBeam,1.0266000032424927,0,-95.32675170898438,-50.28909683227539,True,-0.013379264622926712,sensors/msg/DVLBeam,0.9086000323295593,1,-94.0320053100586,-45.99736785888672,True,-0.028824450448155403,sensors/msg/DVLBeam,0.932200014591217,2,-92.53538513183594,-54.632816314697266,True,0.05919751524925232,sensors/msg/DVLBeam,1.0856000185012817,3,-95.7452163696289,-53.003639221191406,True,0.06421451270580292,0.038369320333004,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,54777145,1724164498,0,104.30574035644531,geometry_msgs/msg/Vector3,0.1530921459197998,0.015151547268033028,0.021061670035123825,True
1724164498.162493,sensors/msg/DVLVelocity,0.9116511940956116,sensors/msg/DVLBeam,1.0738000869750977,0,-91.81291198730469,-49.98545455932617,True,-0.021161455661058426,sensors/msg/DVLBeam,0.8968000411987305,1,-93.76119995117188,-50.35466384887695,True,-0.017351457849144936,sensors/msg/DVLBeam,0.9558000564575195,2,-90.64472961425781,-44.034690856933594,True,0.060135215520858765,sensors/msg/DVLBeam,1.0856000185012817,3,-92.38688659667969,-56.5440788269043,True,0.06000075489282608,0.03609958291053772,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,161492824,1724164498,0,105.45086669921875,geometry_msgs/msg/Vector3,0.14606519043445587,-0.0010419372702017426,0.02192966267466545,True
1724164498.2840016,sensors/msg/DVLVelocity,0.9225530028343201,sensors/msg/DVLBeam,1.0501999855041504,0,-92.79685974121094,-54.280494689941406,True,-0.025395678356289864,sensors/msg/DVLBeam,0.8968000411987305,1,-93.8806381225586,-50.27314758300781,True,-0.018273964524269104,sensors/msg/DVLBeam,0.9676000475883484,2,-90.9972152709961,-45.122650146484375,True,0.06357476115226746,sensors/msg/DVLBeam,1.1446000337600708,3,-93.57550048828125,-44.37788772583008,True,0.05517654865980148,0.037363242357969284,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,282906055,1724164498,0,113.74736022949219,geometry_msgs/msg/Vector3,0.15118373930454254,-0.014052108861505985,0.020232288166880608,True
1724164498.6739147,sensors/msg/DVLVelocity,0.9007494449615479,sensors/msg/DVLBeam,1.0148000717163086,0,-90.99044799804688,-48.10499572753906,True,-0.0355740524828434,sensors/msg/DVLBeam,0.9086000323295593,1,-92.54210662841797,-42.6826286315918,True,-0.025809723883867264,sensors/msg/DVLBeam,0.9558000564575195,2,-88.98072814941406,-47.41263198852539,True,0.09621689468622208,sensors/msg/DVLBeam,1.0856000185012817,3,-91.91394805908203,-55.326881408691406,True,0.08601731806993484,0.05586099624633789,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,672572851,1724164498,0,107.50508117675781,geometry_msgs/msg/Vector3,0.2241978794336319,-0.01882542297244072,0.032435230910778046,True
1724164498.7678185,sensors/msg/DVLVelocity,0.8925730586051941,sensors/msg/DVLBeam,1.0266000032424927,0,-92.19401550292969,-52.15300750732422,True,-0.03505481407046318,sensors/msg/DVLBeam,0.8968000411987305,1,-93.34996032714844,-49.43962860107422,True,-0.024157410487532616,sensors/msg/DVLBeam,0.9440000057220459,2,-90.86556243896484,-43.25952911376953,True,0.10542614012956619,sensors/msg/DVLBeam,1.062000036239624,3,-92.02519989013672,-52.90486145019531,True,0.08727434277534485,0.059067320078611374,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,766322374,1724164498,0,108.77656555175781,geometry_msgs/msg/Vector3,0.23619665205478668,-0.03071679174900055,0.035701241344213486,True
1724164498.9070702,sensors/msg/DVLVelocity,0.8871222138404846,sensors/msg/DVLBeam,1.0148000717163086,0,-92.96027374267578,-52.87641525268555,True,-0.04008790850639343,sensors/msg/DVLBeam,0.8968000411987305,1,-93.24794006347656,-48.337989807128906,True,-0.01647622138261795,sensors/msg/DVLBeam,0.9440000057220459,2,-90.750244140625,-53.26084899902344,True,0.1026402935385704,sensors/msg/DVLBeam,1.0501999855041504,3,-94.07589721679688,-45.16587829589844,True,0.08727381378412247,0.05817612260580063,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,905954360,1724164498,0,108.66212463378906,geometry_msgs/msg/Vector3,0.23041942715644836,-0.030039988458156586,0.0336461216211319,True
1724164499.0094767,sensors/msg/DVLVelocity,0.8898476362228394,sensors/msg/DVLBeam,1.0148000717163086,0,-93.72045135498047,-52.16796875,True,-0.042689330875873566,sensors/msg/DVLBeam,0.8968000411987305,1,-95.257568359375,-51.60578155517578,True,-0.033809155225753784,sensors/msg/DVLBeam,0.9440000057220459,2,-92.10408782958984,-46.58729934692383,True,0.1033182144165039,sensors/msg/DVLBeam,1.062000036239624,3,-94.16581726074219,-42.28435134887695,True,0.09876339137554169,0.06389502435922623,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,8673906,1724164499,0,114.38632202148438,geometry_msgs/msg/Vector3,0.2585648000240326,-0.010402856394648552,0.0332791693508625,True
1724164499.1228237,sensors/msg/DVLVelocity,0.8734949827194214,sensors/msg/DVLBeam,1.003000020980835,0,-94.86844635009766,-53.50365447998047,True,-0.04557514190673828,sensors/msg/DVLBeam,0.8968000411987305,1,-94.17045593261719,-45.09413146972656,True,-0.03201646730303764,sensors/msg/DVLBeam,0.9204000234603882,2,-92.05802154541016,-51.45669174194336,True,0.09940985590219498,sensors/msg/DVLBeam,1.0266000032424927,3,-96.2071304321289,-49.36988830566406,True,0.09488170593976974,0.06286466866731644,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,122576236,1724164499,0,109.05337524414062,geometry_msgs/msg/Vector3,0.24992631375789642,-0.014332890510559082,0.0313018262386322,True
1724164499.2428193,sensors/msg/DVLVelocity,0.8734949827194214,sensors/msg/DVLBeam,1.003000020980835,0,-93.06430053710938,-52.412742614746094,True,-0.04654756188392639,sensors/msg/DVLBeam,0.8850000500679016,1,-94.72003173828125,-56.96185302734375,True,-0.040789682418107986,sensors/msg/DVLBeam,0.9204000234603882,2,-92.49972534179688,-45.60721969604492,True,0.09550151228904724,sensors/msg/DVLBeam,1.0384000539779663,3,-93.62596130371094,-53.60902404785156,True,0.0881589874625206,0.0619254894554615,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,242256641,1724164499,0,113.98291778564453,geometry_msgs/msg/Vector3,0.2515186667442322,-0.01269722729921341,0.025859788060188293,True
1724164499.327451,sensors/msg/DVLVelocity,0.8734949827194214,sensors/msg/DVLBeam,1.003000020980835,0,-92.57687377929688,-50.242671966552734,True,-0.055263765156269073,sensors/msg/DVLBeam,0.8968000411987305,1,-94.22779083251953,-46.652034759521484,True,-0.05348778888583183,sensors/msg/DVLBeam,0.9204000234603882,2,-91.52458190917969,-48.7518424987793,True,0.07631227374076843,sensors/msg/DVLBeam,1.0266000032424927,3,-93.51823425292969,-47.834144592285156,True,0.07364379614591599,0.0585668683052063,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,326995372,1724164499,0,107.77091979980469,geometry_msgs/msg/Vector3,0.23464427888393402,-0.004004617687314749,0.011198818683624268,True
1724164499.450192,sensors/msg/DVLVelocity,0.8625931739807129,sensors/msg/DVLBeam,1.003000020980835,0,-92.46368408203125,-50.63983917236328,True,-0.05467190220952034,sensors/msg/DVLBeam,0.8850000500679016,1,-95.46580505371094,-47.02595138549805,True,-0.04964977875351906,sensors/msg/DVLBeam,0.9086000323295593,2,-92.64199829101562,-39.0318603515625,True,0.06787962466478348,sensors/msg/DVLBeam,1.003000020980835,3,-92.41602325439453,-55.30909729003906,True,0.05604828894138336,0.052603404968976974,json_v3.1,std_msgs/msg/Header,dvl_link,builtin_interfaces/msg/Time,449666738,1724164499,0,107.38444519042969,geometry_msgs/msg/Vector3,0.21425852179527283,-0.01485639438033104,0.005253219045698643,True
