t,__msgtype__,child_frame_id,header.__msgtype__,header.frame_id,header.stamp.__msgtype__,header.stamp.nanosec,header.stamp.sec,pose.__msgtype__,pose.pose.__msgtype__,pose.pose.orientation.__msgtype__,pose.pose.orientation.w,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.position.__msgtype__,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,twist.__msgtype__,twist.twist.__msgtype__,twist.twist.angular.__msgtype__,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.twist.linear.__msgtype__,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z
1760946537.8891714,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,889138199,1760946537,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9973655180058408,0.012955546044516106,0.010369723966873867,-0.07061618896881966,geometry_msgs/msg/Point,24.15940824296264,-3.06043900548399,3.8884940030110577,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,-0.0814406163835271,0.002777341498884421,0.020298754053018973,geometry_msgs/msg/Vector3,0.014960809947098218,-0.20575451251030552,-0.04580785600364143
1760946537.9911363,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,991035577,1760946537,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9974797013345557,0.008914875587138117,0.010782493526459361,-0.06955938651356376,geometry_msgs/msg/Point,24.157852380509716,-3.0810162804287478,3.8835754214215514,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,-0.0814406163835271,0.002777341498884426,0.020298754053018977,geometry_msgs/msg/Vector3,0.01351524594806444,-0.2070856046455111,-0.04287557803435932
1760946538.0896761,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,89618413,1760946538,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9975763018235283,0.004874047984877337,0.011195073020166698,-0.06850135791651885,geometry_msgs/msg/Point,24.15610104465825,-3.101559305134514,3.8793007352449047,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,-0.0814406163835271,0.0027773414988844273,0.020298754053018977,geometry_msgs/msg/Vector3,0.009918586082177432,-0.2049570754537589,-0.03643868446848928
1760946538.1881785,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,188122939,1760946538,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9975523534028603,0.0004971630437655154,0.01128025885990762,-0.06900587518013443,geometry_msgs/msg/Point,24.15401940862295,-3.1217156675915083,3.8759963345918615,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,-0.09061521725430657,-0.008224406725994188,-0.028554859694956813,geometry_msgs/msg/Vector3,0.005820891420735035,-0.20047420327633902,-0.02780903202957716
1760946538.290014,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,289941589,1760946538,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9974493938979051,-0.004066521992939507,0.011183285833250485,-0.07037829302813839,geometry_msgs/msg/Point,24.151678930088565,-3.1414303461119255,3.873690024126703,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,-0.09061521725430657,-0.00822440672599418,-0.028554859694956813,geometry_msgs/msg/Vector3,0.004076243522898625,-0.1969942799480416,-0.020445284804094972
1760946538.3882334,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,388174278,1760946538,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9973237616138643,-0.00863011459452411,0.011086058602048561,-0.07174911112431544,geometry_msgs/msg/Point,24.149274813823453,-3.1608754130911416,3.8722282511153905,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,-0.09061521725430657,-0.008224406725994183,-0.028554859694956816,geometry_msgs/msg/Vector3,0.004507693660978408,-0.19468676182519862,-0.014428127037006582
1760946538.4900594,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,489984477,1760946538,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9971754594064546,-0.01319351102707721,0.010988579376350449,-0.07311829830893424,geometry_msgs/msg/Point,24.14700297744327,-3.1801853901993242,3.871475383776647,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,-0.09061521725430657,-0.008224406725994183,-0.028554859694956813,geometry_msgs/msg/Vector3,0.007089672288079592,-0.1934544063203601,-0.009667607238983933
1760946538.5886166,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,588583532,1760946538,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9970438774514185,-0.016736713798775324,0.01086616735040697,-0.07419781165891302,geometry_msgs/msg/Point,24.145063259039194,-3.1994585918819443,3.8713056600076516,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,-0.008069061925771231,-0.004504661457181167,-0.004121109629878085,geometry_msgs/msg/Vector3,0.011625693054904691,-0.19327371357793688,-0.005746620386497044
1760946538.690347,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,690312653,1760946538,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9970241579093498,-0.01715788079207943,0.010668105165461829,-0.07439507513307096,geometry_msgs/msg/Point,24.143532622136114,-3.218826519088494,3.871583856745625,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,-0.008069061925771231,-0.004504661457181169,-0.004121109629878086,geometry_msgs/msg/Vector3,0.015254506322011932,-0.19457134181883529,-0.0021836638199461836
1760946538.7885447,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,788490153,1760946538,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9970041832168309,-0.01757904339447587,0.010470040250420509,-0.07459231956863607,geometry_msgs/msg/Point,24.142246658538795,-3.2384199935486793,3.8721505117828623,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,-0.008069061925771231,-0.004504661457181169,-0.004121109629878086,geometry_msgs/msg/Vector3,0.01720226022729694,-0.19753226810731628,-0.0003515879061955409
1760946538.8903596,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,890286222,1760946538,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9969839533789735,-0.018000201498184303,0.010271972655970331,-0.0747895449151321,geometry_msgs/msg/Point,24.141003849614044,-3.258408334512265,3.872839318291823,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,-0.008069061925771233,-0.00450466145718117,-0.004121109629878086,geometry_msgs/msg/Vector3,0.017379216398334528,-0.20232427469732656,-0.00034244467413179977
1760946538.9888418,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,988788829,1760946538,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9969634684009547,-0.0184213549954249,0.01007390243279893,-0.074986751122085,geometry_msgs/msg/Point,24.139500719413164,-3.280100097754597,3.8735001154392954,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,-0.008069061925771233,-0.00450466145718117,-0.004121109629878086,geometry_msgs/msg/Vector3,0.015442872454295696,-0.20965384327806458,-0.002503439353228801
1760946539.0905812,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,90540619,1760946539,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9970321489191853,-0.01642815903961024,0.00988401692241,-0.07456081961485,geometry_msgs/msg/Point,24.13779036074995,-3.3002170556084023,3.87388758899739,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.04266984448176333,-0.0007688351283346957,0.00966078577081251,geometry_msgs/msg/Vector3,0.012128293911337466,-0.21521626751848463,-0.0041058146650082
1760946539.1891124,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,189027225,1760946539,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.997101201115711,-0.014299265878338305,0.009694545219959378,-0.07409953793327743,geometry_msgs/msg/Point,24.135593662127338,-3.3217372061289994,3.8741124919381287,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.04266984448176334,-0.000768835128334694,0.009660785770812511,geometry_msgs/msg/Vector3,0.008225236643796442,-0.2158049776393765,-0.004723380686658024
1760946539.290938,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,290873604,1760946539,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9971654815502152,-0.012170304286004498,0.009505027122957489,-0.07363790163839053,geometry_msgs/msg/Point,24.133052880018784,-3.3429796517694976,3.8742409222119356,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.04266984448176334,-0.0007688351283346948,0.00966078577081251,geometry_msgs/msg/Vector3,0.004171197894035183,-0.21091047012383987,-0.004214845626106304
1760946539.3893514,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,389271362,1760946539,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9972249899150754,-0.010041284451041212,0.00931546353836876,-0.07317591293941235,geometry_msgs/msg/Point,24.130247027561953,-3.3634109446250453,3.874369146577759,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.04266984448176334,-0.0007688351283346951,0.009660785770812511,geometry_msgs/msg/Vector3,0.00023823246620010286,-0.20133733796548156,-0.002724694731757858
1760946539.4913275,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,491283269,1760946539,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9972030920573706,-0.008608912693041721,0.009179101276782538,-0.0736724094435188,geometry_msgs/msg/Point,24.12726057621321,-3.3827436755736278,3.874552019810816,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.025710823327630132,-0.0004707374067010565,-0.014107220527394304,geometry_msgs/msg/Vector3,-0.002328565705068056,-0.1902538685594659,-0.001859055149843741
1760946539.5897517,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,589668527,1760946539,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9971613415230237,-0.007335294239582777,0.009054851531217066,-0.07438724416302854,geometry_msgs/msg/Point,24.124249831032802,-3.4010799354785997,3.874630940752115,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.02571082332763012,-0.00047073740670105455,-0.014107220527394299,geometry_msgs/msg/Vector3,-0.0027175657688551904,-0.18137316043245522,-0.0034594537996139
1760946539.6880207,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,687985795,1760946539,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.997117446818822,-0.006061660013233321,0.008930582315242202,-0.07510191892960116,geometry_msgs/msg/Point,24.121388543529157,-3.418601024198948,3.874369937894014,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.02571082332763013,-0.00047073740670105645,-0.014107220527394305,geometry_msgs/msg/Vector3,-0.0011728011340900615,-0.17399571834578406,-0.007491200808501554
1760946539.7901084,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,790046512,1760946539,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9970714080391511,-0.004788012752655452,0.00880629389607063,-0.07581643220648913,geometry_msgs/msg/Point,24.11884777211904,-3.4354956151574356,3.8735088993449542,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.02571082332763013,-0.00047073740670105504,-0.014107220527394304,geometry_msgs/msg/Vector3,0.0025064242350734136,-0.16758926151841744,-0.014424694483587562
1760946539.8883574,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,888327061,1760946539,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9970580139664584,-0.00495602935639216,0.009161377502722187,-0.07593960574385919,geometry_msgs/msg/Point,24.11685024265026,-3.451863165741816,3.8717218721158266,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,-0.04523708268505353,0.017056619363498348,0.013784417000779989,geometry_msgs/msg/Vector3,0.008511280524840662,-0.16177544788888717,-0.024860384701492447
1760946539.9902787,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,990242190,1760946539,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9970881775981866,-0.007139914922215125,0.010186746997778896,-0.07523574877964544,geometry_msgs/msg/Point,24.115531398786032,-3.4678165971633748,3.8690844805887608,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,-0.04523708268505352,0.01705661936349834,0.013784417000779982,geometry_msgs/msg/Vector3,0.01434648372248412,-0.15706593247352543,-0.030302980106454366
1760946540.0885227,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,88468529,1760946540,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9971120425608443,-0.009323755384743925,0.011212052142510498,-0.07453141654644789,geometry_msgs/msg/Point,24.114793156946746,-3.4834963425613426,3.8664087192132537,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,-0.045237082685053526,0.017056619363498345,0.013784417000779982,geometry_msgs/msg/Vector3,0.018690422194189368,-0.15452448368769028,-0.026660289876242423
1760946540.1903145,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,190271369,1760946540,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.997129608703675,-0.011507536948520473,0.01223728645999984,-0.07382661349357979,geometry_msgs/msg/Point,24.114440241079077,-3.4990769947273193,3.8645623782697553,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,-0.045237082685053526,0.017056619363498345,0.013784417000779986,geometry_msgs/msg/Vector3,0.020990594850117464,-0.1544081860929447,-0.015367922865528839
1760946540.2889028,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,288868534,1760946540,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9971353256956637,-0.012935056704972709,0.012477697035304148,-0.07347199217754388,geometry_msgs/msg/Point,24.114261193334087,-3.5147490185899444,3.86414940527905,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.01813932973755708,-0.03904731738716079,-0.013438724550034278,geometry_msgs/msg/Vector3,0.021595102512954906,-0.15625971482973014,8.61090826549853e-05
1760946540.3908534,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,390772043,1760946540,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9971195161172861,-0.012182559813831399,0.010455768090761212,-0.07412781345786375,geometry_msgs/msg/Point,24.11413109071844,-3.530692825110727,3.8651687578700256,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.01813932973755708,-0.03904731738716079,-0.013438724550034278,geometry_msgs/msg/Vector3,0.022565099859799598,-0.16057139063530215,0.01179981906567007
1760946540.4891872,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,489142771,1760946540,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9970986363858698,-0.01143000097681324,0.008433785980731544,-0.07478325781309764,geometry_msgs/msg/Point,24.114038268687633,-3.5471946059510673,3.8670938147764136,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.018139329737557077,-0.03904731738716078,-0.01343872455003428,geometry_msgs/msg/Vector3,0.024123080013093934,-0.16739872997547184,0.018682482375411827
1760946540.5912077,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,591135399,1760946540,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9970726866075837,-0.01067738402052974,0.006411760986589573,-0.07543832191044597,geometry_msgs/msg/Point,24.113984961388475,-3.5645418818382524,3.8695243694110966,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.018139329737557084,-0.03904731738716079,-0.013438724550034278,geometry_msgs/msg/Vector3,0.02624212787197182,-0.17684221907095957,0.02204991817970247
1760946540.6894643,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,689387008,1760946540,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9970416669143778,-0.009924712771886494,0.004389703389926831,-0.07609300241903295,geometry_msgs/msg/Point,24.113976233654615,-3.582980833820187,3.872133467544746,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.018139329737557077,-0.03904731738716078,-0.013438724550034274,geometry_msgs/msg/Vector3,0.028995774062955487,-0.18944415471112225,0.022348686839668654
1760946540.7910945,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,791062990,1760946540,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9970774257983228,-0.008866057666739566,0.002678686804418175,-0.07583419164100023,geometry_msgs/msg/Point,24.114019841110682,-3.6029133775618734,3.8746219585333406,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.03662584008153423,-0.017541591502125475,0.047465564412455925,geometry_msgs/msg/Vector3,0.032093762904402245,-0.20609851532352516,0.019760947412597454
1760946540.88937,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,889328929,1760946540,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9972711045745414,-0.007100409312469809,0.0016864254169724282,-0.07346484967372177,geometry_msgs/msg/Point,24.11409176199362,-3.62454895627331,3.876793916891689,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.03662584008153424,-0.017541591502125472,0.047465564412455925,geometry_msgs/msg/Vector3,0.03345177896308885,-0.2224210339634331,0.017102430627007933
1760946540.9910533,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,990987960,1760946540,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.997455056577142,-0.005334691705141768,0.0006941475811625755,-0.0710947911751431,geometry_msgs/msg/Point,24.114100334448587,-3.647751923133791,3.8786869292813275,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.03662584008153422,-0.01754159150212547,0.04746556441245591,geometry_msgs/msg/Vector3,0.03315360294955565,-0.23587313873495472,0.015169408388612768
1760946541.0892575,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,89225990,1760946541,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9976292800119689,-0.0035689220664872055,-0.0002981370249390814,-0.06872403926136898,geometry_msgs/msg/Point,24.11393095187681,-3.6720470488564425,3.8803582934833343,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.036625840081534224,-0.017541591502125472,0.04746556441245592,geometry_msgs/msg/Vector3,0.030952671042639157,-0.24549639485060146,0.014126958505048456
1760946541.1909707,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,190917611,1760946541,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9977937731797535,-0.0018031176187451729,-0.0012904187231941894,-0.06635261705526357,geometry_msgs/msg/Point,24.113454529524443,-3.697025722439177,3.881895630802408,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.03662584008153423,-0.017541591502125475,0.04746556441245594,geometry_msgs/msg/Vector3,0.026667302924019247,-0.25045413027358104,0.014102252852907539
1760946541.2894971,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,289452217,1760946541,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9977925286578844,0.0001615943593668432,-0.0016053574274869328,-0.06638875258127713,geometry_msgs/msg/Point,24.112542138188736,-3.7221886877517307,3.8833844704066394,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.04114594919608079,0.00330386907681602,-0.025260272020506826,geometry_msgs/msg/Vector3,0.021952120645601706,-0.2501935330494938,0.014625149029142581
1760946541.3877184,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,387689847,1760946541,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9977056995462688,0.0022271359063456165,-0.0015769041238221755,-0.06764532749517471,geometry_msgs/msg/Point,24.11120095512578,-3.74703646523207,3.884742538979007,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.04114594919608079,0.00330386907681602,-0.025260272020506833,geometry_msgs/msg/Vector3,0.018105784094453747,-0.245351268378722,0.013369545349910101
1760946541.4895043,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,489394628,1760946541,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9976130300737273,0.004292664416135786,-0.0015484415892898814,-0.06890150642744723,geometry_msgs/msg/Point,24.109536455596338,-3.771152050485854,3.8857709928322213,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.04114594919608079,0.003303869076816021,-0.02526027202050683,geometry_msgs/msg/Vector3,0.014751533834168875,-0.2358990886398242,0.009973881047316904
1760946541.587873,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,587824925,1760946541,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9975145207827281,0.00635816779756428,-0.0015199699905036428,-0.07015728202467912,geometry_msgs/msg/Point,24.107672577100676,-3.7940392864998014,3.8862632299858624,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.04114594919608079,0.0033038690768160198,-0.025260272020506826,geometry_msgs/msg/Vector3,0.011964518414807127,-0.22192828755560057,0.004417533543499957
1760946541.6898117,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,689739354,1760946541,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9974185435147598,0.008435787693607455,-0.00102643362347843,-0.07130240509898823,geometry_msgs/msg/Point,24.105732119563292,-3.8153095513690167,3.8860252482406286,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.039937864081006684,0.0303638512126667,-0.019044449998983286,geometry_msgs/msg/Vector3,0.009710252285915376,-0.20425217032190662,-0.003045431496454604
1760946541.7879786,nav_msgs/msg/Odometry,vehicle/Ground_Truth,std_msgs/msg/Header,world_ned,builtin_interfaces/msg/Time,787934644,1760946541,geometry_msgs/msg/PoseWithCovariance,geometry_msgs/msg/Pose,geometry_msgs/msg/Quaternion,0.9973317795381685,0.010536511202686755,0.00035335329429735595,-0.07223696142803247,geometry_msgs/msg/Point,24.103779646085613,-3.834859173231129,3.884986900920423,geometry_msgs/msg/TwistWithCovariance,geometry_msgs/msg/Twist,geometry_msgs/msg/Vector3,0.03993786408100668,0.030363851212666697,-0.01904444999898329,geometry_msgs/msg/Vector3,0.0076719697424376485,-0.1894963142494167,-0.010100230857658987
