t,__msgtype__,format,header.__msgtype__,header.frame_id,header.stamp.__msgtype__,header.stamp.nanosec,header.stamp.sec,pitch,roll,status,std,t_last_reset,time,x,y,yaw,z
1724164479.8019543,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,801519155,1724164479,1.5903270497520907,-2.0028192596301273,0,0.0,1724164477.9570637,1687100438.5032969,0.051770288084277374,-0.014072689780224723,-0.6325550836240115,0.010188619705529086
1724164480.0078282,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,6940126,1724164480,1.8431489647540398,-1.583715272294091,0,0.0,1724164477.9570637,1687100438.7234929,0.06442200027611553,-0.009308391495835778,-0.6101831127885396,0.02506594755191337
1724164480.2229679,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,221364498,1724164480,2.1500456471360385,-1.2336937758018556,0,0.0,1724164477.9570637,1687100438.9345489,0.07358551059075814,0.0023624016014579946,-0.7643659078108822,0.04765350979853286
1724164480.453055,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,452746391,1724164480,2.2952865685825277,-0.8368737212644687,0,0.0,1724164477.9570637,1687100439.1530678,0.08526059838997671,0.01425223760968562,-1.1697538108267,0.07902559253238725
1724164480.6616712,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,660883903,1724164480,2.349584233521419,-0.5500210780903066,0,0.0,1724164477.9570637,1687100439.3716,0.10059157701545479,0.023341380836227568,-1.343814510164782,0.11397364637426984
1724164480.8691118,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,867868423,1724164480,2.73661633059216,-0.3144887990280587,0,0.0,1724164477.9570637,1687100439.591562,0.12180156803794932,0.026911676813718963,-1.6090419631874173,0.14945034113074807
1724164481.0943327,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,93265295,1724164481,2.9066903384299176,0.39839861600021087,0,0.0,1724164477.9570637,1687100439.80684,0.14426727593620578,0.026003186125387007,-2.211301783638186,0.18348544925585275
1724164481.328149,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,326916933,1724164481,2.628706976887266,0.9219407921021987,0,0.0,1724164477.9570637,1687100440.0263119,0.17462552366409942,0.017991772873290814,-2.547809919014984,0.21569892830776846
1724164481.5265954,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,525905609,1724164481,2.643001557605809,0.9315878375086255,0,0.0,1724164477.9570637,1687100440.24272,0.21104570000365788,0.010598696948598572,-2.696838039432208,0.24158130237700057
1724164481.7550437,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,753302574,1724164481,2.92441175444479,0.8541641033398254,0,0.0,1724164477.9570637,1687100440.456718,0.25119608479777616,0.001502241063438363,-2.8020129902771647,0.2590742205305347
1724164481.9565222,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,955807209,1724164481,3.1466349409804795,0.5472483573292302,0,0.0,1724164477.9570637,1687100440.676971,0.29321533871420696,-0.006391912270184032,-3.051976538242865,0.2683770723136898
1724164482.1826046,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,182163238,1724164482,4.2858957136463385,0.1684304865128615,0,0.0,1724164477.9570637,1687100440.891862,0.33297237437314825,-0.008602142452270894,-3.483181541682987,0.27608161330372283
1724164482.4033117,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,402833461,1724164482,4.637802820881768,-0.45945559346321324,0,0.0,1724164477.9570637,1687100441.108505,0.36709064958698157,-0.00805489551224309,-3.845216301003491,0.28181799262880414
1724164482.6300733,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,629268884,1724164482,4.608456029357017,-1.004150838945591,0,0.0,1724164477.9570637,1687100441.328989,0.3992983476028017,-0.00626530585956128,-4.05098308693352,0.2896280876988376
1724164482.8351614,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,834512948,1724164482,4.301747909503425,-1.4003201048553762,0,0.0,1724164477.9570637,1687100441.552826,0.4309390346793056,-0.005331229997594132,-4.137928248759943,0.2986453723895107
1724164483.0625412,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,61939477,1724164483,3.9592122357763,-1.499815910213477,0,0.0,1724164477.9570637,1687100441.767197,0.4654648337434314,-0.0037213519605915034,-3.9401786318698813,0.3049491283508139
1724164483.2847733,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,284311056,1724164483,3.495927215395583,-1.4269815762135238,0,0.0,1724164477.9570637,1687100441.9870698,0.5057407561562797,-0.0020601633577268744,-3.3305386330466824,0.30703157133164793
1724164483.4910388,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,489760398,1724164483,2.8459788688417356,-1.2658800415072529,0,0.0,1724164477.9570637,1687100442.204015,0.5522118646687963,-0.00047135830292444015,-2.1536895320916867,0.2991368854270621
1724164483.7118328,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,711168527,1724164483,2.1418014699836716,-1.4419722660529026,0,0.0,1724164477.9570637,1687100442.415881,0.6058642927454467,0.001840398160255038,-0.5693940253552199,0.28227737197109415
1724164483.9219809,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,921604871,1724164483,1.6621450949334349,-1.8573608274438294,0,0.0,1724164477.9570637,1687100442.633602,0.6609324209752172,0.0021969320586916396,0.3109564043299972,0.2629132374784212
1724164484.1437087,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,142790317,1724164484,1.6773189193776856,-2.3223902157186322,0,0.0,1724164477.9570637,1687100442.8481898,0.7134009276086897,4.174878015819139e-06,0.9241362434848303,0.24565863628483484
1724164484.353674,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,352961063,1724164484,1.3298434480993473,-2.8878331274076534,0,0.0,1724164477.9570637,1687100443.070694,0.7615089266925571,0.002277061830666836,1.2137497734009242,0.2366924304618173
1724164484.5814672,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,581134557,1724164484,2.081615298684109,-3.429685387075851,0,0.0,1724164477.9570637,1687100443.2872028,0.807730300879859,0.009342852410853694,1.159058497475795,0.2357120997552942
1724164484.799629,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,798552751,1724164484,2.736289152404886,-3.6995749433467284,0,0.0,1724164477.9570637,1687100443.5111508,0.8494307964468854,0.016156698306846514,0.8157189475345904,0.23985197304306985
1724164485.0241513,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,22955894,1724164485,2.855761465588008,-3.6996194391486297,0,0.0,1724164477.9570637,1687100443.728848,0.8895399837426856,0.026407453390072746,0.02810222079405615,0.24729283147218367
1724164485.2371492,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,236382961,1724164485,3.895750245692978,-3.2177551649533713,0,0.0,1724164477.9570637,1687100443.947217,0.9329234501146514,0.037550244035678,-1.0018284760197864,0.25503587832999014
1724164485.4424565,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,441584587,1724164485,5.199344043208469,-2.3162432340874424,0,0.0,1724164477.9570637,1687100444.1639469,0.9779878005853926,0.050864875787549016,-1.8686659126323422,0.2611479747818916
1724164485.661714,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,660510063,1724164485,6.058913897773793,-1.2814619770808022,0,0.0,1724164477.9570637,1687100444.3772109,1.0238058179863656,0.06286803443330598,-2.34380382533971,0.2631607236419735
1724164485.873093,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,872672796,1724164485,6.431110155163614,-0.4136462586999543,0,0.0,1724164477.9570637,1687100444.6027448,1.0704069783025398,0.068346493035487,-2.110357130142274,0.2545431487888155
1724164486.0919669,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,91488838,1724164486,6.105644556068679,-0.2296373019307212,0,0.0,1724164477.9570637,1687100444.820078,1.1119550965233032,0.06622849109000538,-1.771590691859537,0.23704987440863842
1724164486.321027,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,320444583,1724164486,5.016484783290625,-0.6193595130463173,0,0.0,1724164477.9570637,1687100445.035014,1.1490042038582884,0.06412795576537896,-1.6717091694964057,0.21681498233596921
1724164486.5428863,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,541464567,1724164486,3.3419228686479197,-1.3404046287271811,0,0.0,1724164477.9570637,1687100445.247505,1.1865008942856847,0.06169911522723726,-1.6787212186582074,0.20027090192458152
1724164486.7457879,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,744885444,1724164486,2.308551272954087,-1.780619867829388,0,0.0,1724164477.9570637,1687100445.466018,1.2272695858004377,0.05504345708988245,-1.8035826741195897,0.18829840255923835
1724164486.9693797,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,968803644,1724164486,1.157907372405666,-2.30633941536864,0,0.0,1724164477.9570637,1687100445.687896,1.2674754328464815,0.04745074619250522,-2.0796379871625237,0.18327942502462055
1724164487.1832657,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,182232141,1724164487,0.7146022467199297,-2.674303071869548,0,0.0,1724164477.9570637,1687100445.8992639,1.3073010281684132,0.04746402948950163,-2.36668878135873,0.18785279231933366
1724164487.4032707,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,402642250,1724164487,1.57403139558332,-2.5508099371092765,0,0.0,1724164477.9570637,1687100446.1139429,1.3516747515026584,0.04624458665941707,-2.2550693904344064,0.20408906535493396
1724164487.6133947,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,613079786,1724164487,2.5676009991042883,-1.8528686802482224,0,0.0,1724164477.9570637,1687100446.333572,1.399476079803861,0.05131880268652256,-2.045107703110622,0.2234795573146659
1724164487.832176,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,831280231,1724164487,3.7185323285416856,-0.90636495704065,0,0.0,1724164477.9570637,1687100446.5520089,1.450874970507625,0.06042073682788395,-1.673351938549892,0.23332801419923044
1724164488.0618467,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,60759782,1724164488,4.68109494490503,0.13734974975384925,0,0.0,1724164477.9570637,1687100446.7698328,1.5037249492056062,0.06589180533685454,-1.0928068492161063,0.23062735825021674
1724164488.2941961,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,293157339,1724164488,4.841070125177575,0.6463398907617345,0,0.0,1724164477.9570637,1687100446.9876559,1.553167534959111,0.06536647741297093,-0.4753564985383298,0.2179217174322834
1724164488.5520954,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,551552534,1724164488,4.430816900191497,0.4364237284633136,0,0.0,1724164477.9570637,1687100447.275797,1.618728572207663,0.06334280239079579,0.03531484555360756,0.20206733750668035
1724164488.7863965,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,785987138,1724164488,3.824890847309385,-0.31810623654172465,0,0.0,1724164477.9570637,1687100447.502991,1.6574010803789492,0.05159924089281333,0.2332008523151831,0.18453702644375553
1724164489.0175536,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,16368865,1724164489,4.684991801043241,-1.1450803144924568,0,0.0,1724164477.9570637,1687100447.720938,1.7034098230730161,0.045940283164470394,0.4294406923840711,0.17487778356530198
1724164489.213585,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,213061571,1724164489,5.393554538428235,-1.942956199989239,0,0.0,1724164477.9570637,1687100447.933629,1.7477166579572077,0.049332767196222725,0.30382700706380383,0.17575306282342468
1724164489.4408689,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,439741611,1724164489,5.591864643664138,-2.902024589371366,0,0.0,1724164477.9570637,1687100448.147929,1.7902426669080678,0.06082132391424599,-0.09047812779504665,0.18559420910323643
1724164489.6430175,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,642200231,1724164489,5.706609328109083,-3.0916650773381122,0,0.0,1724164477.9570637,1687100448.3638868,1.8331505749804458,0.07563050758790538,-0.36862241758987424,0.19561503955094198
1724164489.8594782,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,858637571,1724164489,6.078442337281148,-2.518221775869845,0,0.0,1724164477.9570637,1687100448.5809948,1.8736850700723915,0.08830680523865177,-0.6464780133521807,0.19923241746707268
1724164490.0898411,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,88970661,1724164490,6.472766132598675,-1.7103823594452372,0,0.0,1724164477.9570637,1687100448.802376,1.9126923525765833,0.09029029594712493,-0.7195873527769063,0.19597555588916796
1724164490.3235407,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,322969675,1724164490,6.462072235839206,-1.174193882203604,0,0.0,1724164477.9570637,1687100449.015787,1.9506547232818996,0.08770735219440173,-0.7287756960107632,0.19037621936556634
1724164490.52478,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,523450136,1724164490,6.149581560484537,-1.2964054591798957,0,0.0,1724164477.9570637,1687100449.236099,1.9916700315124758,0.08042524823342286,-0.8256357535099139,0.18422953875916967
1724164490.7484086,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,747831821,1724164490,5.679844167397408,-1.7515519157125248,0,0.0,1724164477.9570637,1687100449.451632,2.035947527450517,0.07544123127556406,-1.1408304391980495,0.18253632041014212
1724164490.9537683,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,953253030,1724164490,5.365650722747533,-2.05482101296688,0,0.0,1724164477.9570637,1687100449.6702769,2.0806681630852966,0.07425182999572796,-1.337181147294488,0.18551311176866975
1724164491.1796474,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,178659439,1724164491,5.18364860356275,-1.98933407661366,0,0.0,1724164477.9570637,1687100449.887416,2.1259365814509605,0.08171151302592337,-1.375542271966514,0.1937258872903421
1724164491.3948834,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,394146442,1724164491,5.289476630947315,-1.556187172235754,0,0.0,1724164477.9570637,1687100450.104476,2.1697096793365467,0.09348724481920903,-1.1361069377614046,0.20352677235407782
1724164491.5975132,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,596803665,1724164491,5.456680403458156,-1.1978983480441399,0,0.0,1724164477.9570637,1687100450.3249838,2.21137945934735,0.10588630724897116,-0.8921794027557619,0.21203180278736689
1724164491.820365,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,819208621,1724164491,5.653886590153098,-0.7298694699045819,0,0.0,1724164477.9570637,1687100450.5324478,2.250833276161812,0.11120755904280974,-0.5104481514196175,0.2134523332144971
1724164492.0455155,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,45113086,1724164492,5.955778441608671,-0.5460367312551965,0,0.0,1724164477.9570637,1687100450.746358,2.2896074953853347,0.1071207974199428,0.06696112956375296,0.21059486247698678
1724164492.2633312,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,262548208,1724164492,5.958859179568447,-0.7462032555161461,0,0.0,1724164477.9570637,1687100450.971459,2.3323375934024426,0.10008375680204033,0.33339405529389926,0.20826765246309614
1724164492.4751189,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,474456787,1724164492,5.83709142926883,-1.0346463629218015,0,0.0,1724164477.9570637,1687100451.194289,2.377057369297245,0.09193903329087365,-0.025329493267365288,0.20645081186661596
1724164492.702459,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,701803922,1724164492,5.662037314955223,-1.2130936586738224,0,0.0,1724164477.9570637,1687100451.407219,2.424894752433704,0.08658754033635674,-0.7638514914878188,0.20651449982268705
1724164492.9030056,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,902343988,1724164492,5.5768022698883275,-1.1779502853824233,0,0.0,1724164477.9570637,1687100451.6251018,2.4735531863663907,0.08439388145119185,-1.205457019457372,0.20919666027345624
1724164493.1251996,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,124462366,1724164493,5.590376753015536,-0.8824584736794937,0,0.0,1724164477.9570637,1687100451.835171,2.517016792257838,0.08705488181530616,-1.2318605873341288,0.21290597560114113
1724164493.3473017,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,346831560,1724164493,5.842780306063179,-0.06808643799929488,0,0.0,1724164477.9570637,1687100452.049726,2.561552100273296,0.0955542499083844,-0.8951900468702902,0.2160324365243583
1724164493.5660522,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,565248012,1724164493,6.287698456980294,0.497800434061584,0,0.0,1724164477.9570637,1687100452.267048,2.606671079134706,0.10200719804002259,-0.5610210789761303,0.2146272518576627
1724164493.7695024,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,768709421,1724164493,6.4042426197659434,0.7365643569810524,0,0.0,1724164477.9570637,1687100452.4830089,2.6509812893994265,0.10345233367141146,-0.22631485504998028,0.21017371299860815
1724164493.9943972,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,993608713,1724164493,6.732589739813726,0.5461661685387427,0,0.0,1724164477.9570637,1687100452.7027519,2.6978258471920236,0.09873430003566296,-0.02884534268944812,0.20409309424853309
1724164494.2138042,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,212445497,1724164494,7.56042597083587,0.1664650202773532,0,0.0,1724164477.9570637,1687100452.918568,2.742494666597867,0.08914274710399236,-0.01777618385786061,0.19559023978461507
1724164494.4124572,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,411056280,1724164494,8.048675943799754,-0.2864565846848041,0,0.0,1724164477.9570637,1687100453.1271238,2.787776431515095,0.0817466333416453,0.027517861683650786,0.18885514022150252
1724164494.6299005,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,629194259,1724164494,8.111721063268066,-0.7305425089158315,0,0.0,1724164477.9570637,1687100453.343711,2.8367416427549657,0.07906633363542792,0.3667947502416092,0.1825687858576025
1724164494.8505406,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,849362134,1724164494,7.869430978198335,-1.2751374198136844,0,0.0,1724164477.9570637,1687100453.55419,2.8812579804906595,0.07750724884968443,1.1840877901847358,0.1773324850520036
1724164495.0713205,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,70805072,1724164495,8.043493277544734,-1.6838821011773883,0,0.0,1724164477.9570637,1687100453.779347,2.9225591057223608,0.08109217140442486,2.061077812053247,0.1736695146284886
1724164495.2732975,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,272232770,1724164495,8.455610558612095,-1.629344724340182,0,0.0,1724164477.9570637,1687100453.998539,2.9619006888745987,0.08740041593905412,2.5252634271515753,0.16910707989608123
1724164495.504111,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,503203153,1724164495,8.498349011633705,-1.359554912581372,0,0.0,1724164477.9570637,1687100454.214041,3.000047616850438,0.09608781099308623,2.5482333371845804,0.16469829335165664
1724164495.7238321,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,722745418,1724164495,8.126698204624875,-1.1693029588426505,0,0.0,1724164477.9570637,1687100454.432293,3.0426931031786104,0.10669752486618522,2.0657778509518496,0.16023184589840364
1724164495.9301083,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,928784370,1724164495,7.687408114621489,-1.260732633351163,0,0.0,1724164477.9570637,1687100454.654446,3.0873535456094703,0.11787710026943192,1.1099500903934005,0.15738247480439072
1724164496.1623342,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,161721706,1724164496,7.935022503975103,-1.3857747022072164,0,0.0,1724164477.9570637,1687100454.864179,3.130183060761561,0.12609704459587662,-0.5036356331791919,0.15343957009941375
1724164496.3659954,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,364857912,1724164496,8.370048716964654,-1.1907341764484751,0,0.0,1724164477.9570637,1687100455.083976,3.1736536733290532,0.1286112641869341,-1.635477900795581,0.14732428019864838
1724164496.6056502,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,604633092,1724164496,8.67677560130401,-1.0222978472265638,0,0.0,1724164477.9570637,1687100455.3011339,3.215809848557425,0.12882691296528612,-2.351477253388241,0.1437642107340906
1724164496.8173769,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,816457748,1724164496,8.718039418869218,-0.9390151857962781,0,0.0,1724164477.9570637,1687100455.514576,3.258541497493393,0.1274051810516905,-2.3748116914773147,0.14059683417509866
1724164497.0139723,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,12896060,1724164497,8.522990121591938,-1.0413502825157261,0,0.0,1724164477.9570637,1687100455.728721,3.301636620293062,0.1256021511710304,-2.0107274624205025,0.13839315819962694
1724164497.2265594,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,225327014,1724164497,8.34283494434928,-1.0201480221390284,0,0.0,1724164477.9570637,1687100455.947104,3.3459238671020453,0.1261172822984587,-1.527885396908798,0.133008512968033
1724164497.4312503,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,430779218,1724164497,8.44347412656096,-0.9449881970389451,0,0.0,1724164477.9570637,1687100456.1576278,3.388260939298114,0.1251257351528115,-0.8274342063392803,0.12630598287086903
1724164497.668545,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,668143033,1724164497,8.789876117314728,-0.9009587763102637,0,0.0,1724164477.9570637,1687100456.3759608,3.4283621725344666,0.12542987173532022,-0.46006201886222386,0.1198732610644432
1724164497.8687022,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,867539167,1724164497,8.708085821180244,-1.0294376755426606,0,0.0,1724164477.9570637,1687100456.586473,3.4617704541497973,0.12932061469777836,-0.6163555544436479,0.11522923986162673
1724164498.0698743,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,68741083,1724164498,8.360298787705805,-1.4349263596085986,0,0.0,1724164477.9570637,1687100456.798148,3.4949637492355405,0.1364866003507094,-1.4797285789465848,0.11459389949030094
1724164498.2991533,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,298863410,1724164498,8.49499158686265,-1.3141920032750936,0,0.0,1724164477.9570637,1687100457.008556,3.5263626680144418,0.13540474431706345,-1.7439483011009083,0.11402396491171574
1724164498.5768974,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,575833559,1724164498,8.952492614287417,-0.4626090188374558,0,0.0,1724164477.9570637,1687100457.2912018,3.5695399548075084,0.1268798851364045,-1.3633917614936744,0.11471626715002685
1724164498.7830038,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,782312154,1724164498,8.613881793200486,-0.051601568390604785,0,0.0,1724164477.9570637,1687100457.5119588,3.6239294618613647,0.12539532916138044,-0.8364508397513555,0.113333235540614
1724164499.0239615,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,22636890,1724164499,7.624829603926373,0.20025839318624292,0,0.0,1724164477.9570637,1687100457.7297409,3.67672666831623,0.11889226853821237,-0.2734876306306907,0.11344430268698412
1724164499.263701,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,262166976,1724164499,7.412486076859386,0.18838018123474076,0,0.0,1724164477.9570637,1687100457.9531748,3.7341810576968095,0.11627601272198929,0.01684149088616621,0.11297740588629551
1724164499.4676292,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,466621398,1724164499,7.863088494051857,0.21699355424938288,0,0.0,1724164477.9570637,1687100458.174815,3.786437569312073,0.11433661633364028,0.46689771619055026,0.10889626745651125
1724164499.6836956,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,683116912,1724164499,8.416274020156232,-0.002998751117969079,0,0.0,1724164477.9570637,1687100458.391403,3.8300433355760917,0.11329789478501318,1.3160612235159148,0.10399667270436516
1724164499.8910954,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,890543222,1724164499,8.621689199572076,-0.4194379674251835,0,0.0,1724164477.9570637,1687100458.61183,3.8708855978990897,0.11867503598481609,1.8326056386986072,0.09973101822143221
1724164500.1234486,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,123058080,1724164500,8.564572005177833,-0.8874246447094983,0,0.0,1724164477.9570637,1687100458.821126,3.90341345331348,0.12522331014950142,1.924133394254147,0.09529498122557956
1724164500.33122,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,330731868,1724164500,8.525251333482105,-1.1912925410901922,0,0.0,1724164477.9570637,1687100459.041664,3.9407241860478637,0.13270458569954346,1.3210512355387805,0.08925587991372526
1724164500.5390851,sensors/msg/DVLPosition,json_v3.1,std_msgs/msg/Header,,builtin_interfaces/msg/Time,538177728,1724164500,8.331001238636324,-1.5552082250946015,0,0.0,1724164477.9570637,1687100459.261777,3.9793234402630144,0.13800880712025,-0.18405969455870677,0.0828486832769611
